,date,state,fips,cases,deaths
8435,2020-08-03,Connecticut,9,50062,4437
8436,2020-08-03,Delaware,10,15055,585
8437,2020-08-03,District of Columbia,11,12313,586
8438,2020-08-03,Florida,12,491876,7156
8439,2020-08-03,Georgia,13,179510,3760
8440,2020-08-03,Guam,66,1337,6
8441,2020-08-03,Hawaii,15,2425,25
8442,2020-08-03,Idaho,16,21838,202
8443,2020-08-03,Illinois,17,185238,7728
8444,2020-08-03,Indiana,18,70111,2980
8445,2020-08-03,Iowa,19,45905,884
8446,2020-08-03,Kansas,20,29200,366
8447,2020-08-03,Kentucky,21,32500,762
8448,2020-08-03,Louisiana,22,120960,4024
8449,2020-08-03,Maine,23,3970,124
8450,2020-08-03,Maryland,24,91705,3523
8451,2020-08-03,Massachusetts,25,118657,8648
8452,2020-08-03,Michigan,26,92503,6470
8453,2020-08-03,Minnesota,27,56600,1656
8454,2020-08-03,Mississippi,28,61125,1711
8455,2020-08-03,Missouri,29,53676,1316
8456,2020-08-03,Montana,30,4249,64
8457,2020-08-03,Nebraska,31,26956,334
8458,2020-08-03,Nevada,32,51236,847
8459,2020-08-03,New Hampshire,33,6660,417
8460,2020-08-03,New Jersey,34,184489,15846
8461,2020-08-03,New Mexico,35,21130,655
8462,2020-08-03,New York,36,421550,32413
8463,2020-08-03,North Carolina,37,126748,2013
8464,2020-08-03,North Dakota,38,6789,109
8465,2020-08-03,Northern Mariana Islands,69,46,2
8466,2020-08-03,Ohio,39,93963,3539
8467,2020-08-03,Oklahoma,40,38586,551
8468,2020-08-03,Oregon,41,19395,334
8469,2020-08-03,Pennsylvania,42,118937,7276
8470,2020-08-03,Puerto Rico,72,18791,230
8471,2020-08-03,Rhode Island,44,19246,1010
8472,2020-08-03,South Carolina,45,92951,1793
8473,2020-08-03,South Dakota,46,9020,135
8474,2020-08-03,Tennessee,47,107900,1078
8475,2020-08-03,Texas,48,463541,7697
8476,2020-08-03,Utah,49,41571,317
8477,2020-08-03,Vermont,50,1427,57
8478,2020-08-03,Virgin Islands,78,439,8
8479,2020-08-03,Virginia,51,92935,2215
8480,2020-08-03,Washington,53,61011,1684
8481,2020-08-03,West Virginia,54,6973,117
8482,2020-08-03,Wisconsin,55,59471,960
8483,2020-08-03,Wyoming,56,2848,27
8484,2020-08-04,Alabama,1,93702,1666
8485,2020-08-04,Alaska,2,4123,23
8486,2020-08-04,Arizona,4,180537,3850
8487,2020-08-04,Arkansas,5,45381,490
8488,2020-08-04,California,6,527258,9696
8489,2020-08-04,Colorado,8,48492,1855
8490,2020-08-04,Connecticut,9,50110,4437
8491,2020-08-04,Delaware,10,15137,587
8492,2020-08-04,District of Columbia,11,12398,587
8493,2020-08-04,Florida,12,497322,7401
8494,2020-08-04,Georgia,13,182462,3835
8495,2020-08-04,Guam,66,1344,6
8496,2020-08-04,Hawaii,15,2568,26
8497,2020-08-04,Idaho,16,22357,214
8498,2020-08-04,Illinois,17,186598,7747
8499,2020-08-04,Indiana,18,70944,2996
8500,2020-08-04,Iowa,19,46231,888
8501,2020-08-04,Kansas,20,29259,367
8502,2020-08-04,Kentucky,21,33209,769
8503,2020-08-04,Louisiana,22,124575,4051
8504,2020-08-04,Maine,23,3975,123
8505,2020-08-04,Maryland,24,92416,3530
8506,2020-08-04,Massachusetts,25,119203,8657
8507,2020-08-04,Michigan,26,93293,6474
8508,2020-08-04,Minnesota,27,57202,1660
8509,2020-08-04,Mississippi,28,62199,1753
8510,2020-08-04,Missouri,29,54890,1330
8511,2020-08-04,Montana,30,4360,64
8512,2020-08-04,Nebraska,31,27178,339
8513,2020-08-04,Nevada,32,52256,862
8514,2020-08-04,New Hampshire,33,6693,418
8515,2020-08-04,New Jersey,34,184845,15857
8516,2020-08-04,New Mexico,35,21340,658
8517,2020-08-04,New York,36,422296,32422
8518,2020-08-04,North Carolina,37,128236,2038
8519,2020-08-04,North Dakota,38,6937,111
8520,2020-08-04,Northern Mariana Islands,69,46,2
8521,2020-08-04,Ohio,39,95106,3570
8522,2020-08-04,Oklahoma,40,39452,566
8523,2020-08-04,Oregon,41,19700,336
8524,2020-08-04,Pennsylvania,42,119765,7296
8525,2020-08-04,Puerto Rico,72,19324,237
8526,2020-08-04,Rhode Island,44,19390,1011
8527,2020-08-04,South Carolina,45,94190,1847
8528,2020-08-04,South Dakota,46,9079,136
8529,2020-08-04,Tennessee,47,109652,1103
8530,2020-08-04,Texas,48,473105,7951
8531,2020-08-04,Utah,49,42018,324
8532,2020-08-04,Vermont,50,1431,57
8533,2020-08-04,Virgin Islands,78,463,8
8534,2020-08-04,Virginia,51,94078,2241
8535,2020-08-04,Washington,53,61828,1705
8536,2020-08-04,West Virginia,54,7051,124
8537,2020-08-04,Wisconsin,55,60263,970
8538,2020-08-04,Wyoming,56,2884,27
8539,2020-08-05,Alabama,1,94654,1695
8540,2020-08-05,Alaska,2,4181,23
8541,2020-08-05,Arizona,4,182230,3933
8542,2020-08-05,Arkansas,5,46293,508
8543,2020-08-05,California,6,532776,9866
8544,2020-08-05,Colorado,8,49143,1857
8545,2020-08-05,Connecticut,9,50225,4437
8546,2020-08-05,Delaware,10,15296,587
8547,2020-08-05,District of Columbia,11,12443,587
8548,2020-08-05,Florida,12,502731,7626
8549,2020-08-05,Georgia,13,186395,3899
8550,2020-08-05,Guam,66,1358,6
8551,2020-08-05,Hawaii,15,2740,26
8552,2020-08-05,Idaho,16,22854,218
8553,2020-08-05,Illinois,17,188474,7776
8554,2020-08-05,Indiana,18,71685,3007
8555,2020-08-05,Iowa,19,46836,900
8556,2020-08-05,Kansas,20,30047,371
8557,2020-08-05,Kentucky,21,33823,771
8558,2020-08-05,Louisiana,22,126061,4096
8559,2020-08-05,Maine,23,3992,124
8560,2020-08-05,Maryland,24,93000,3536
8561,2020-08-05,Massachusetts,25,119643,8659
8562,2020-08-05,Michigan,26,94045,6480
8563,2020-08-05,Minnesota,27,57820,1670
8564,2020-08-05,Mississippi,28,63444,1804
8565,2020-08-05,Missouri,29,55951,1337
8566,2020-08-05,Montana,30,4481,65
8567,2020-08-05,Nebraska,31,27489,342
8568,2020-08-05,Nevada,32,52919,891
8569,2020-08-05,New Hampshire,33,6719,418
8570,2020-08-05,New Jersey,34,185180,15842
8571,2020-08-05,New Mexico,35,21566,667
8572,2020-08-05,New York,36,422935,32431
8573,2020-08-05,North Carolina,37,129454,2079
8574,2020-08-05,North Dakota,38,7061,112
8575,2020-08-05,Northern Mariana Islands,69,46,2
8576,2020-08-05,Ohio,39,96305,3596
8577,2020-08-05,Oklahoma,40,40555,583
8578,2020-08-05,Oregon,41,19979,342
8579,2020-08-05,Pennsylvania,42,120492,7310
8580,2020-08-05,Puerto Rico,72,19651,246
8581,2020-08-05,Rhode Island,44,19481,1012
8582,2020-08-05,South Carolina,45,95472,1894
8583,2020-08-05,South Dakota,46,9168,137
8584,2020-08-05,Tennessee,47,111305,1130
8585,2020-08-05,Texas,48,482467,8152
8586,2020-08-05,Utah,49,42478,330
8587,2020-08-05,Vermont,50,1436,57
8588,2020-08-05,Virgin Islands,78,501,9
8589,2020-08-05,Virginia,51,94870,2270
8590,2020-08-05,Washington,53,62389,1704
8591,2020-08-05,West Virginia,54,7159,124
8592,2020-08-05,Wisconsin,55,61247,979
8593,2020-08-05,Wyoming,56,2923,27
8594,2020-08-06,Alabama,1,96592,1714
8595,2020-08-06,Alaska,2,4221,23
8596,2020-08-06,Arizona,4,183744,4005
8597,2020-08-06,Arkansas,5,47028,515
8598,2020-08-06,California,6,541013,10014
8599,2020-08-06,Colorado,8,49633,1857
8600,2020-08-06,Connecticut,9,50245,4437
8601,2020-08-06,Delaware,10,15365,587
8602,2020-08-06,District of Columbia,11,12518,587
8603,2020-08-06,Florida,12,510381,7746
8604,2020-08-06,Georgia,13,189300,3942
8605,2020-08-06,Guam,66,1366,6
8606,2020-08-06,Hawaii,15,2891,28
8607,2020-08-06,Idaho,16,23510,227
8608,2020-08-06,Illinois,17,190465,7796
8609,2020-08-06,Indiana,18,72741,3013
8610,2020-08-06,Iowa,19,47559,912
8611,2020-08-06,Kansas,20,30153,376
8612,2020-08-06,Kentucky,21,34435,780
8613,2020-08-06,Louisiana,22,127364,4146
8614,2020-08-06,Maine,23,3997,124
8615,2020-08-06,Maryland,24,93598,3551
8616,2020-08-06,Massachusetts,25,119874,8691
8617,2020-08-06,Michigan,26,94819,6508
8618,2020-08-06,Minnesota,27,58681,1677
8619,2020-08-06,Mississippi,28,64400,1825
8620,2020-08-06,Missouri,29,57175,1349
8621,2020-08-06,Montana,30,4621,66
8622,2020-08-06,Nebraska,31,27821,347
8623,2020-08-06,Nevada,32,53705,901
8624,2020-08-06,New Hampshire,33,6742,419
8625,2020-08-06,New Jersey,34,185554,15849
8626,2020-08-06,New Mexico,35,21773,669
8627,2020-08-06,New York,36,423629,32329
8628,2020-08-06,North Carolina,37,131478,2122
8629,2020-08-06,North Dakota,38,7181,113
8630,2020-08-06,Northern Mariana Islands,69,47,2
8631,2020-08-06,Ohio,39,97471,3618
8632,2020-08-06,Oklahoma,40,41395,593
8633,2020-08-06,Oregon,41,20250,343
8634,2020-08-06,Pennsylvania,42,121294,7340
8635,2020-08-06,Puerto Rico,72,19934,258
8636,2020-08-06,Rhode Island,44,19611,1014
8637,2020-08-06,South Carolina,45,96797,1943
8638,2020-08-06,South Dakota,46,9273,141
8639,2020-08-06,Tennessee,47,113519,1170
8640,2020-08-06,Texas,48,490102,8400
8641,2020-08-06,Utah,49,43032,332
8642,2020-08-06,Vermont,50,1445,58
8643,2020-08-06,Virgin Islands,78,522,9
8644,2020-08-06,Virginia,51,95867,2299
8645,2020-08-06,Washington,53,63056,1715
8646,2020-08-06,West Virginia,54,7277,124
8647,2020-08-06,Wisconsin,55,62139,988
8648,2020-08-06,Wyoming,56,2958,27
8649,2020-08-07,Alabama,1,98301,1735
8650,2020-08-07,Alaska,2,4286,23
8651,2020-08-07,Arizona,4,185104,4085
8652,2020-08-07,Arkansas,5,48039,521
8653,2020-08-07,California,6,548142,10197
8654,2020-08-07,Colorado,8,50081,1862
8655,2020-08-07,Connecticut,9,50320,4441
8656,2020-08-07,Delaware,10,15445,588
8657,2020-08-07,District of Columbia,11,12589,589
8658,2020-08-07,Florida,12,518067,7926
8659,2020-08-07,Georgia,13,193276,4029
8660,2020-08-07,Guam,66,1380,6
8661,2020-08-07,Hawaii,15,3092,30
8662,2020-08-07,Idaho,16,24073,231
8663,2020-08-07,Illinois,17,192482,7833
8664,2020-08-07,Indiana,18,73986,3023
8665,2020-08-07,Iowa,19,47920,915
8666,2020-08-07,Kansas,20,30966,380
8667,2020-08-07,Kentucky,21,35147,785
8668,2020-08-07,Louisiana,22,128864,4207
8669,2020-08-07,Maine,23,4014,124
8670,2020-08-07,Maryland,24,94395,3565
8671,2020-08-07,Massachusetts,25,120291,8709
8672,2020-08-07,Michigan,26,95632,6527
8673,2020-08-07,Minnesota,27,59226,1681
8674,2020-08-07,Mississippi,28,65436,1848
8675,2020-08-07,Missouri,29,58321,1374
8676,2020-08-07,Montana,30,4771,71
8677,2020-08-07,Nebraska,31,28104,352
8678,2020-08-07,Nevada,32,54633,920
8679,2020-08-07,New Hampshire,33,6779,419
8680,2020-08-07,New Jersey,34,185914,15860
8681,2020-08-07,New Mexico,35,21965,675
8682,2020-08-07,New York,36,424349,32336
8683,2020-08-07,North Carolina,37,133033,2160
8684,2020-08-07,North Dakota,38,7331,114
8685,2020-08-07,Northern Mariana Islands,69,47,2
8686,2020-08-07,Ohio,39,98675,3652
8687,2020-08-07,Oklahoma,40,42234,600
8688,2020-08-07,Oregon,41,20658,351
8689,2020-08-07,Pennsylvania,42,122078,7360
8690,2020-08-07,Puerto Rico,72,20686,265
8691,2020-08-07,Rhode Island,44,19738,1014
8692,2020-08-07,South Carolina,45,98219,1962
8693,2020-08-07,South Dakota,46,9371,144
8694,2020-08-07,Tennessee,47,115940,1190
8695,2020-08-07,Texas,48,498266,8680
8696,2020-08-07,Utah,49,43530,337
8697,2020-08-07,Vermont,50,1448,58
8698,2020-08-07,Virgin Islands,78,528,9
8699,2020-08-07,Virginia,51,97882,2317
8700,2020-08-07,Washington,53,63975,1743
8701,2020-08-07,West Virginia,54,7433,127
8702,2020-08-07,Wisconsin,55,63256,1001
8703,2020-08-07,Wyoming,56,3000,28
8704,2020-08-08,Alabama,1,100173,1755
8705,2020-08-08,Alaska,2,4371,24
8706,2020-08-08,Arizona,4,186226,4140
8707,2020-08-08,Arkansas,5,48811,535
8708,2020-08-08,California,6,556158,10299
8709,2020-08-08,Colorado,8,50491,1862
8710,2020-08-08,Connecticut,9,50320,4441
8711,2020-08-08,Delaware,10,15502,590
8712,2020-08-08,District of Columbia,11,12653,590
8713,2020-08-08,Florida,12,526569,8108
8714,2020-08-08,Georgia,13,197308,4095
8715,2020-08-08,Guam,66,1381,6
8716,2020-08-08,Hawaii,15,3323,30
8717,2020-08-08,Idaho,16,24593,236
8718,2020-08-08,Illinois,17,194531,7846
8719,2020-08-08,Indiana,18,75025,3036
8720,2020-08-08,Iowa,19,48311,926
8721,2020-08-08,Kansas,20,30992,380
8722,2020-08-08,Kentucky,21,35986,790
8723,2020-08-08,Louisiana,22,128864,4207
8724,2020-08-08,Maine,23,4026,125
8725,2020-08-08,Maryland,24,95157,3577
8726,2020-08-08,Massachusetts,25,120711,8721
8727,2020-08-08,Michigan,26,96328,6521
8728,2020-08-08,Minnesota,27,60142,1689
8729,2020-08-08,Mississippi,28,66646,1874
8730,2020-08-08,Missouri,29,58710,1381
8731,2020-08-08,Montana,30,4889,75
8732,2020-08-08,Nebraska,31,28245,353
8733,2020-08-08,Nevada,32,55481,949
8734,2020-08-08,New Hampshire,33,6818,419
8735,2020-08-08,New Jersey,34,186282,15869
8736,2020-08-08,New Mexico,35,22115,681
8737,2020-08-08,New York,36,425055,32345
8738,2020-08-08,North Carolina,37,134915,2184
8739,2020-08-08,North Dakota,38,7512,116
8740,2020-08-08,Northern Mariana Islands,69,48,2
8741,2020-08-08,Ohio,39,99969,3668
8742,2020-08-08,Oklahoma,40,43070,603
8743,2020-08-08,Oregon,41,21011,358
8744,2020-08-08,Pennsylvania,42,122666,7372
8745,2020-08-08,Puerto Rico,72,21424,274
8746,2020-08-08,Rhode Island,44,19738,1014
8747,2020-08-08,South Carolina,45,99460,2007
8748,2020-08-08,South Dakota,46,9477,146
8749,2020-08-08,Tennessee,47,117725,1201
8750,2020-08-08,Texas,48,504605,8885
8751,2020-08-08,Utah,49,43821,336
8752,2020-08-08,Vermont,50,1454,58
8753,2020-08-08,Virgin Islands,78,528,9
8754,2020-08-08,Virginia,51,99189,2322
8755,2020-08-08,Washington,53,64346,1751
8756,2020-08-08,West Virginia,54,7563,131
8757,2020-08-08,Wisconsin,55,64231,1007
8758,2020-08-08,Wyoming,56,3013,28
8759,2020-08-09,Alabama,1,101334,1768
8760,2020-08-09,Alaska,2,4471,24
8761,2020-08-09,Arizona,4,187086,4152
8762,2020-08-09,Arkansas,5,49383,544
8763,2020-08-09,California,6,563244,10365
8764,2020-08-09,Colorado,8,50799,1863
8765,2020-08-09,Connecticut,9,50320,4441
8766,2020-08-09,Delaware,10,15575,591
8767,2020-08-09,District of Columbia,11,12753,591
8768,2020-08-09,Florida,12,532798,8185
8769,2020-08-09,Georgia,13,200147,4108
8770,2020-08-09,Guam,66,1381,6
8771,2020-08-09,Hawaii,15,3475,30
8772,2020-08-09,Idaho,16,24797,237
8773,2020-08-09,Illinois,17,195897,7852
8774,2020-08-09,Indiana,18,76071,3041
8775,2020-08-09,Iowa,19,48919,931
8776,2020-08-09,Kansas,20,31145,380
8777,2020-08-09,Kentucky,21,36316,790
8778,2020-08-09,Louisiana,22,131517,4263
8779,2020-08-09,Maine,23,4042,125
8780,2020-08-09,Maryland,24,96065,3585
8781,2020-08-09,Massachusetts,25,121040,8735
8782,2020-08-09,Michigan,26,96835,6520
8783,2020-08-09,Minnesota,27,60939,1698
8784,2020-08-09,Mississippi,28,67173,1896
8785,2020-08-09,Missouri,29,59895,1386
8786,2020-08-09,Montana,30,4952,75
8787,2020-08-09,Nebraska,31,28432,353
8788,2020-08-09,Nevada,32,56278,959
8789,2020-08-09,New Hampshire,33,6831,419
8790,2020-08-09,New Jersey,34,186626,15874
8791,2020-08-09,New Mexico,35,22315,685
8792,2020-08-09,New York,36,425568,32354
8793,2020-08-09,North Carolina,37,136250,2195
8794,2020-08-09,North Dakota,38,7600,116
8795,2020-08-09,Northern Mariana Islands,69,48,2
8796,2020-08-09,Ohio,39,100848,3669
8797,2020-08-09,Oklahoma,40,43561,603
8798,2020-08-09,Oregon,41,21272,359
8799,2020-08-09,Pennsylvania,42,123312,7374
8800,2020-08-09,Puerto Rico,72,22121,279
8801,2020-08-09,Rhode Island,44,19738,1014
8802,2020-08-09,South Carolina,45,100435,2031
8803,2020-08-09,South Dakota,46,9605,146
8804,2020-08-09,Tennessee,47,119788,1209
8805,2020-08-09,Texas,48,510392,8984
8806,2020-08-09,Utah,49,44130,337
8807,2020-08-09,Vermont,50,1459,58
8808,2020-08-09,Virgin Islands,78,547,9
8809,2020-08-09,Virginia,51,100086,2326
8810,2020-08-09,Washington,53,65248,1773
8811,2020-08-09,West Virginia,54,7694,139
8812,2020-08-09,Wisconsin,55,64835,1009
8813,2020-08-09,Wyoming,56,3050,28
8814,2020-08-10,Alabama,1,103020,1797
8815,2020-08-10,Alaska,2,4537,24
8816,2020-08-10,Arizona,4,187634,4157
8817,2020-08-10,Arkansas,5,50028,555
8818,2020-08-10,California,6,574267,10460
8819,2020-08-10,Colorado,8,51104,1868
8820,2020-08-10,Connecticut,9,50567,4444
8821,2020-08-10,Delaware,10,15634,591
8822,2020-08-10,District of Columbia,11,12807,591
8823,2020-08-10,Florida,12,536953,8276
8824,2020-08-10,Georgia,13,202276,4138
8825,2020-08-10,Guam,66,1387,6
8826,2020-08-10,Hawaii,15,3615,33
8827,2020-08-10,Idaho,16,25267,239
8828,2020-08-10,Illinois,17,197326,7854
8829,2020-08-10,Indiana,18,76734,3044
8830,2020-08-10,Iowa,19,49164,935
8831,2020-08-10,Kansas,20,32094,387
8832,2020-08-10,Kentucky,21,36739,794
8833,2020-08-10,Louisiana,22,132079,4287
8834,2020-08-10,Maine,23,4049,125
8835,2020-08-10,Maryland,24,96821,3591
8836,2020-08-10,Massachusetts,25,121315,8741
8837,2020-08-10,Michigan,26,97472,6527
8838,2020-08-10,Minnesota,27,61557,1701
8839,2020-08-10,Mississippi,28,67649,1912
8840,2020-08-10,Missouri,29,60882,1397
8841,2020-08-10,Montana,30,5032,75
8842,2020-08-10,Nebraska,31,28696,354
8843,2020-08-10,Nevada,32,57022,963
8844,2020-08-10,New Hampshire,33,6840,419
8845,2020-08-10,New Jersey,34,186884,15878
8846,2020-08-10,New Mexico,35,22444,690
8847,2020-08-10,New York,36,426046,32361
8848,2020-08-10,North Carolina,37,137006,2198
8849,2020-08-10,North Dakota,38,7717,117
8850,2020-08-10,Northern Mariana Islands,69,49,2
8851,2020-08-10,Ohio,39,101731,3673
8852,2020-08-10,Oklahoma,40,43962,605
8853,2020-08-10,Oregon,41,21488,362
8854,2020-08-10,Pennsylvania,42,124269,7378
8855,2020-08-10,Puerto Rico,72,22821,279
8856,2020-08-10,Rhode Island,44,19934,1015
8857,2020-08-10,South Carolina,45,101159,2049
8858,2020-08-10,South Dakota,46,9663,146
8859,2020-08-10,Tennessee,47,120967,1223
8860,2020-08-10,Texas,48,517182,9064
8861,2020-08-10,Utah,49,44487,346
8862,2020-08-10,Vermont,50,1462,58
8863,2020-08-10,Virgin Islands,78,576,9
8864,2020-08-10,Virginia,51,100749,2327
8865,2020-08-10,Washington,53,66225,1780
8866,2020-08-10,West Virginia,54,7754,141
8867,2020-08-10,Wisconsin,55,65427,1009
8868,2020-08-10,Wyoming,56,3042,28
8869,2020-08-11,Alabama,1,103851,1847
8870,2020-08-11,Alaska,2,4587,24
8871,2020-08-11,Arizona,4,188780,4205
8872,2020-08-11,Arkansas,5,50411,566
8873,2020-08-11,California,6,586078,10654
8874,2020-08-11,Colorado,8,51487,1878
8875,2020-08-11,Connecticut,9,50684,4444
8876,2020-08-11,Delaware,10,15699,591
8877,2020-08-11,District of Columbia,11,12896,593
8878,2020-08-11,Florida,12,542784,8552
8879,2020-08-11,Georgia,13,205920,4255
8880,2020-08-11,Guam,66,1403,6
8881,2020-08-11,Hawaii,15,3733,35
8882,2020-08-11,Idaho,16,25767,248
8883,2020-08-11,Illinois,17,198919,7879
8884,2020-08-11,Indiana,18,77625,3069
8885,2020-08-11,Iowa,19,49521,946
8886,2020-08-11,Kansas,20,32181,388
8887,2020-08-11,Kentucky,21,37437,803
8888,2020-08-11,Louisiana,22,133243,4313
8889,2020-08-11,Maine,23,4050,126
8890,2020-08-11,Maryland,24,97403,3604
8891,2020-08-11,Massachusetts,25,121707,8751
8892,2020-08-11,Michigan,26,98361,6534
8893,2020-08-11,Minnesota,27,61880,1707
8894,2020-08-11,Mississippi,28,68293,1944
8895,2020-08-11,Missouri,29,61949,1402
8896,2020-08-11,Montana,30,5125,77
8897,2020-08-11,Nebraska,31,29030,357
8898,2020-08-11,Nevada,32,57608,982
8899,2020-08-11,New Hampshire,33,6861,419
8900,2020-08-11,New Jersey,34,187328,15890
8901,2020-08-11,New Mexico,35,22643,693
8902,2020-08-11,New York,36,426713,32372
8903,2020-08-11,North Carolina,37,138074,2238
8904,2020-08-11,North Dakota,38,7889,122
8905,2020-08-11,Northern Mariana Islands,69,49,2
8906,2020-08-11,Ohio,39,102826,3708
8907,2020-08-11,Oklahoma,40,44725,618
8908,2020-08-11,Oregon,41,21782,372
8909,2020-08-11,Pennsylvania,42,125061,7404
8910,2020-08-11,Puerto Rico,72,23403,287
8911,2020-08-11,Rhode Island,44,20053,1016
8912,2020-08-11,South Carolina,45,102130,2098
8913,2020-08-11,South Dakota,46,9713,146
8914,2020-08-11,Tennessee,47,122003,1259
8915,2020-08-11,Texas,48,524898,9311
8916,2020-08-11,Utah,49,44836,350
8917,2020-08-11,Vermont,50,1472,58
8918,2020-08-11,Virgin Islands,78,639,9
8919,2020-08-11,Virginia,51,101745,2344
8920,2020-08-11,Washington,53,66619,1785
8921,2020-08-11,West Virginia,54,7875,147
8922,2020-08-11,Wisconsin,55,66146,1017
8923,2020-08-11,Wyoming,56,3073,29
8924,2020-08-12,Alabama,1,104786,1882
8925,2020-08-12,Alaska,2,4653,25
8926,2020-08-12,Arizona,4,189522,4348
8927,2020-08-12,Arkansas,5,51114,573
8928,2020-08-12,California,6,595097,10808
8929,2020-08-12,Colorado,8,51847,1881
8930,2020-08-12,Connecticut,9,50706,4450
8931,2020-08-12,Delaware,10,15765,592
8932,2020-08-12,District of Columbia,11,12959,593
8933,2020-08-12,Florida,12,550893,8764
8934,2020-08-12,Georgia,13,209683,4360
8935,2020-08-12,Guam,66,1418,6
8936,2020-08-12,Hawaii,15,3935,37
8937,2020-08-12,Idaho,16,26280,251
8938,2020-08-12,Illinois,17,200648,7907
8939,2020-08-12,Indiana,18,78337,3086
8940,2020-08-12,Iowa,19,49973,953
8941,2020-08-12,Kansas,20,32977,397
8942,2020-08-12,Kentucky,21,38546,809
8943,2020-08-12,Louisiana,22,134427,4361
8944,2020-08-12,Maine,23,4070,126
8945,2020-08-12,Maryland,24,97959,3612
8946,2020-08-12,Massachusetts,25,122000,8769
8947,2020-08-12,Michigan,26,98825,6541
8948,2020-08-12,Minnesota,27,62349,1724
8949,2020-08-12,Mississippi,28,69374,1989
8950,2020-08-12,Missouri,29,63372,1408
8951,2020-08-12,Montana,30,5292,80
8952,2020-08-12,Nebraska,31,29244,359
8953,2020-08-12,Nevada,32,58132,999
8954,2020-08-12,New Hampshire,33,6887,420
8955,2020-08-12,New Jersey,34,187777,15885
8956,2020-08-12,New Mexico,35,22816,695
8957,2020-08-12,New York,36,427419,32384
8958,2020-08-12,North Carolina,37,139413,2277
8959,2020-08-12,North Dakota,38,7974,124
8960,2020-08-12,Northern Mariana Islands,69,49,2
8961,2020-08-12,Ohio,39,104248,3734
8962,2020-08-12,Oklahoma,40,45392,627
8963,2020-08-12,Oregon,41,22029,378
8964,2020-08-12,Pennsylvania,42,125965,7447
8965,2020-08-12,Puerto Rico,72,24074,295
8966,2020-08-12,Rhode Island,44,20129,1018
8967,2020-08-12,South Carolina,45,102974,2144
8968,2020-08-12,South Dakota,46,9815,147
8969,2020-08-12,Tennessee,47,123489,1274
8970,2020-08-12,Texas,48,531825,9645
8971,2020-08-12,Utah,49,45181,355
8972,2020-08-12,Vermont,50,1478,58
8973,2020-08-12,Virgin Islands,78,639,9
8974,2020-08-12,Virginia,51,102521,2352
8975,2020-08-12,Washington,53,67170,1788
8976,2020-08-12,West Virginia,54,8008,153
8977,2020-08-12,Wisconsin,55,66705,1022
8978,2020-08-12,Wyoming,56,3086,29
8979,2020-08-13,Alabama,1,105557,1890
8980,2020-08-13,Alaska,2,4748,25
8981,2020-08-13,Arizona,4,190850,4385
8982,2020-08-13,Arkansas,5,51766,582
8983,2020-08-13,California,6,603212,10995
8984,2020-08-13,Colorado,8,52242,1886
8985,2020-08-13,Connecticut,9,50782,4450
8986,2020-08-13,Delaware,10,15967,593
8987,2020-08-13,District of Columbia,11,13024,594
8988,2020-08-13,Florida,12,557129,8912
8989,2020-08-13,Georgia,13,212009,4440
8990,2020-08-13,Guam,66,1446,6
8991,2020-08-13,Hawaii,15,4289,39
8992,2020-08-13,Idaho,16,26814,256
8993,2020-08-13,Illinois,17,202577,7934
8994,2020-08-13,Indiana,18,79404,3105
8995,2020-08-13,Iowa,19,50678,964
8996,2020-08-13,Kansas,20,33087,403
8997,2020-08-13,Kentucky,21,39306,817
8998,2020-08-13,Louisiana,22,135562,4402
8999,2020-08-13,Maine,23,4089,126
9000,2020-08-13,Maryland,24,98728,3620
9001,2020-08-13,Massachusetts,25,122423,8790
9002,2020-08-13,Michigan,26,99963,6556
9003,2020-08-13,Minnesota,27,63039,1731
9004,2020-08-13,Mississippi,28,69986,2011
9005,2020-08-13,Missouri,29,64933,1417
9006,2020-08-13,Montana,30,5430,81
9007,2020-08-13,Nebraska,31,29660,362
9008,2020-08-13,Nevada,32,58812,1030
9009,2020-08-13,New Hampshire,33,6921,422
9010,2020-08-13,New Jersey,34,188433,15893
9011,2020-08-13,New Mexico,35,22987,697
9012,2020-08-13,New York,36,428155,32399
9013,2020-08-13,North Carolina,37,141006,2313
9014,2020-08-13,North Dakota,38,8175,124
9015,2020-08-13,Northern Mariana Islands,69,49,2
9016,2020-08-13,Ohio,39,105426,3755
9017,2020-08-13,Oklahoma,40,46101,638
9018,2020-08-13,Oregon,41,22315,387
9019,2020-08-13,Pennsylvania,42,126950,7474
9020,2020-08-13,Puerto Rico,72,24446,306
9021,2020-08-13,Rhode Island,44,20240,1019
9022,2020-08-13,South Carolina,45,103909,2186
9023,2020-08-13,South Dakota,46,9897,148
9024,2020-08-13,Tennessee,47,125487,1300
9025,2020-08-13,Texas,48,538805,9879
9026,2020-08-13,Utah,49,45537,358
9027,2020-08-13,Vermont,50,1484,58
9028,2020-08-13,Virgin Islands,78,704,9
9029,2020-08-13,Virginia,51,103622,2363
9030,2020-08-13,Washington,53,68095,1822
9031,2020-08-13,West Virginia,54,8151,153
9032,2020-08-13,Wisconsin,55,67781,1029
9033,2020-08-13,Wyoming,56,3119,29
9034,2020-08-14,Alabama,1,106309,1893
9035,2020-08-14,Alaska,2,4867,25
9036,2020-08-14,Arizona,4,191810,4426
9037,2020-08-14,Arkansas,5,52392,587
9038,2020-08-14,California,6,613243,11146
9039,2020-08-14,Colorado,8,52587,1892
9040,2020-08-14,Connecticut,9,50897,4453
