,index,date,state,fips,cases,deaths,daily_new_deaths,daily_new_cases
903,7783,2020-07-22,Illinois,17,167142,7544,23.0,1608.0
904,7838,2020-07-23,Illinois,17,168766,7563,19.0,1624.0
905,7893,2020-07-24,Illinois,17,170376,7580,17.0,1610.0
906,7948,2020-07-25,Illinois,17,171669,7593,13.0,1293.0
907,8003,2020-07-26,Illinois,17,173079,7595,2.0,1410.0
908,8058,2020-07-27,Illinois,17,174442,7619,24.0,1363.0
909,8113,2020-07-28,Illinois,17,175588,7645,26.0,1146.0
910,8168,2020-07-29,Illinois,17,176967,7661,16.0,1379.0
911,8223,2020-07-30,Illinois,17,178832,7677,16.0,1865.0
912,8278,2020-07-31,Illinois,17,180701,7703,26.0,1869.0
913,8333,2020-08-01,Illinois,17,182232,7707,4.0,1531.0
914,8388,2020-08-02,Illinois,17,183714,7718,11.0,1482.0
915,8443,2020-08-03,Illinois,17,185238,7728,10.0,1524.0
916,8498,2020-08-04,Illinois,17,186598,7747,19.0,1360.0
917,8553,2020-08-05,Illinois,17,188474,7776,29.0,1876.0
918,8608,2020-08-06,Illinois,17,190465,7796,20.0,1991.0
919,8663,2020-08-07,Illinois,17,192482,7833,37.0,2017.0
920,8718,2020-08-08,Illinois,17,194531,7846,13.0,2049.0
921,8773,2020-08-09,Illinois,17,195897,7852,6.0,1366.0
922,8828,2020-08-10,Illinois,17,197326,7854,2.0,1429.0
923,8883,2020-08-11,Illinois,17,198919,7879,25.0,1593.0
924,8938,2020-08-12,Illinois,17,200648,7907,28.0,1729.0
925,8993,2020-08-13,Illinois,17,202577,7934,27.0,1929.0
926,9048,2020-08-14,Illinois,17,204827,7953,19.0,2250.0
927,9103,2020-08-15,Illinois,17,206505,7959,6.0,1678.0
928,9158,2020-08-16,Illinois,17,208068,7973,14.0,1563.0
929,9213,2020-08-17,Illinois,17,209942,7990,17.0,1874.0
930,9268,2020-08-18,Illinois,17,211806,8017,27.0,1864.0
931,9323,2020-08-19,Illinois,17,213888,8037,20.0,2082.0
932,9378,2020-08-20,Illinois,17,215889,8064,27.0,2001.0
933,9433,2020-08-21,Illinois,17,218111,8086,22.0,2222.0
934,9488,2020-08-22,Illinois,17,220459,8107,21.0,2348.0
935,9543,2020-08-23,Illinois,17,222292,8114,7.0,1833.0
936,9598,2020-08-24,Illinois,17,224056,8123,9.0,1764.0
937,9653,2020-08-25,Illinois,17,225812,8155,32.0,1756.0
938,9708,2020-08-26,Illinois,17,227872,8186,31.0,2060.0
939,9763,2020-08-27,Illinois,17,229598,8206,20.0,1726.0
940,9818,2020-08-28,Illinois,17,232052,8229,23.0,2454.0
941,9873,2020-08-29,Illinois,17,233806,8236,7.0,1754.0
942,9928,2020-08-30,Illinois,17,235779,8248,12.0,1973.0
943,9983,2020-08-31,Illinois,17,237682,8258,10.0,1903.0
944,10038,2020-09-01,Illinois,17,239115,8299,41.0,1433.0
945,6629,2020-07-01,Indiana,18,47116,2650,0.0,0.0
946,6684,2020-07-02,Indiana,18,47553,2662,12.0,437.0
947,6739,2020-07-03,Indiana,18,48099,2682,20.0,546.0
948,6794,2020-07-04,Indiana,18,48628,2687,5.0,529.0
949,6849,2020-07-05,Indiana,18,49203,2693,6.0,575.0
950,6904,2020-07-06,Indiana,18,49560,2698,5.0,357.0
951,6959,2020-07-07,Indiana,18,49859,2717,19.0,299.0
952,7014,2020-07-08,Indiana,18,50309,2732,15.0,450.0
953,7069,2020-07-09,Indiana,18,50829,2739,7.0,520.0
954,7124,2020-07-10,Indiana,18,51567,2748,9.0,738.0
955,7179,2020-07-11,Indiana,18,52358,2756,8.0,791.0
956,7234,2020-07-12,Indiana,18,52892,2760,4.0,534.0
957,7289,2020-07-13,Indiana,18,53327,2762,2.0,435.0
958,7344,2020-07-14,Indiana,18,54001,2775,13.0,674.0
959,7399,2020-07-15,Indiana,18,54698,2785,10.0,697.0
960,7454,2020-07-16,Indiana,18,55413,2795,10.0,715.0
961,7509,2020-07-17,Indiana,18,56160,2803,8.0,747.0
962,7564,2020-07-18,Indiana,18,57045,2820,17.0,885.0
963,7619,2020-07-19,Indiana,18,57965,2822,2.0,920.0
964,7674,2020-07-20,Indiana,18,58607,2825,3.0,642.0
965,7729,2020-07-21,Indiana,18,59344,2846,21.0,737.0
966,7784,2020-07-22,Indiana,18,60126,2863,17.0,782.0
967,7839,2020-07-23,Indiana,18,61079,2880,17.0,953.0
968,7894,2020-07-24,Indiana,18,62081,2884,4.0,1002.0
969,7949,2020-07-25,Indiana,18,63030,2895,11.0,949.0
970,8004,2020-07-26,Indiana,18,63881,2903,8.0,851.0
971,8059,2020-07-27,Indiana,18,64417,2906,3.0,536.0
972,8114,2020-07-28,Indiana,18,65258,2924,18.0,841.0
973,8169,2020-07-29,Indiana,18,65918,2932,8.0,660.0
974,8224,2020-07-30,Indiana,18,66883,2946,14.0,965.0
975,8279,2020-07-31,Indiana,18,67800,2965,19.0,917.0
976,8334,2020-08-01,Indiana,18,68773,2971,6.0,973.0
977,8389,2020-08-02,Indiana,18,69531,2975,4.0,758.0
978,8444,2020-08-03,Indiana,18,70111,2980,5.0,580.0
979,8499,2020-08-04,Indiana,18,70944,2996,16.0,833.0
980,8554,2020-08-05,Indiana,18,71685,3007,11.0,741.0
981,8609,2020-08-06,Indiana,18,72741,3013,6.0,1056.0
982,8664,2020-08-07,Indiana,18,73986,3023,10.0,1245.0
983,8719,2020-08-08,Indiana,18,75025,3036,13.0,1039.0
984,8774,2020-08-09,Indiana,18,76071,3041,5.0,1046.0
985,8829,2020-08-10,Indiana,18,76734,3044,3.0,663.0
986,8884,2020-08-11,Indiana,18,77625,3069,25.0,891.0
987,8939,2020-08-12,Indiana,18,78337,3086,17.0,712.0
988,8994,2020-08-13,Indiana,18,79404,3105,19.0,1067.0
989,9049,2020-08-14,Indiana,18,80507,3113,8.0,1103.0
990,9104,2020-08-15,Indiana,18,81561,3128,15.0,1054.0
991,9159,2020-08-16,Indiana,18,82304,3133,5.0,743.0
992,9214,2020-08-17,Indiana,18,82909,3135,2.0,605.0
993,9269,2020-08-18,Indiana,18,83799,3165,30.0,890.0
994,9324,2020-08-19,Indiana,18,84308,3180,15.0,509.0
995,9379,2020-08-20,Indiana,18,85257,3191,11.0,949.0
996,9434,2020-08-21,Indiana,18,86312,3208,17.0,1055.0
997,9489,2020-08-22,Indiana,18,87325,3218,10.0,1013.0
998,9544,2020-08-23,Indiana,18,87942,3220,2.0,617.0
999,9599,2020-08-24,Indiana,18,89602,3225,5.0,1660.0
1000,9654,2020-08-25,Indiana,18,90460,3241,16.0,858.0
1001,9709,2020-08-26,Indiana,18,91403,3259,18.0,943.0
1002,9764,2020-08-27,Indiana,18,92566,3266,7.0,1163.0
1003,9819,2020-08-28,Indiana,18,93387,3277,11.0,821.0
1004,9874,2020-08-29,Indiana,18,94512,3285,8.0,1125.0
1005,9929,2020-08-30,Indiana,18,95394,3291,6.0,882.0
1006,9984,2020-08-31,Indiana,18,96277,3296,5.0,883.0
1007,10039,2020-09-01,Indiana,18,96988,3312,16.0,711.0
1008,6630,2020-07-01,Iowa,19,29618,717,0.0,0.0
1009,6685,2020-07-02,Iowa,19,30259,719,2.0,641.0
1010,6740,2020-07-03,Iowa,19,30631,721,2.0,372.0
1011,6795,2020-07-04,Iowa,19,31167,721,0.0,536.0
1012,6850,2020-07-05,Iowa,19,31612,721,0.0,445.0
1013,6905,2020-07-06,Iowa,19,31764,725,4.0,152.0
1014,6960,2020-07-07,Iowa,19,32153,732,7.0,389.0
1015,7015,2020-07-08,Iowa,19,32716,739,7.0,563.0
1016,7070,2020-07-09,Iowa,19,33316,742,3.0,600.0
1017,7125,2020-07-10,Iowa,19,34232,748,6.0,916.0
1018,7180,2020-07-11,Iowa,19,34695,748,0.0,463.0
1019,7235,2020-07-12,Iowa,19,35410,752,4.0,715.0
1020,7290,2020-07-13,Iowa,19,35631,755,3.0,221.0
1021,7345,2020-07-14,Iowa,19,35942,759,4.0,311.0
1022,7400,2020-07-15,Iowa,19,36536,777,18.0,594.0
1023,7455,2020-07-16,Iowa,19,37414,781,4.0,878.0
1024,7510,2020-07-17,Iowa,19,37903,785,4.0,489.0
1025,7565,2020-07-18,Iowa,19,38314,790,5.0,411.0
1026,7620,2020-07-19,Iowa,19,38813,793,3.0,499.0
1027,7675,2020-07-20,Iowa,19,39343,798,5.0,530.0
1028,7730,2020-07-21,Iowa,19,39721,808,10.0,378.0
1029,7785,2020-07-22,Iowa,19,40208,814,6.0,487.0
1030,7840,2020-07-23,Iowa,19,40796,820,6.0,588.0
1031,7895,2020-07-24,Iowa,19,41434,826,6.0,638.0
1032,7950,2020-07-25,Iowa,19,41886,826,0.0,452.0
1033,8005,2020-07-26,Iowa,19,42357,829,3.0,471.0
1034,8060,2020-07-27,Iowa,19,42696,836,7.0,339.0
1035,8115,2020-07-28,Iowa,19,42928,839,3.0,232.0
1036,8170,2020-07-29,Iowa,19,43623,854,15.0,695.0
1037,8225,2020-07-30,Iowa,19,44285,865,11.0,662.0
1038,8280,2020-07-31,Iowa,19,44753,872,7.0,468.0
1039,8335,2020-08-01,Iowa,19,45293,874,2.0,540.0
1040,8390,2020-08-02,Iowa,19,45723,878,4.0,430.0
1041,8445,2020-08-03,Iowa,19,45905,884,6.0,182.0
1042,8500,2020-08-04,Iowa,19,46231,888,4.0,326.0
1043,8555,2020-08-05,Iowa,19,46836,900,12.0,605.0
1044,8610,2020-08-06,Iowa,19,47559,912,12.0,723.0
1045,8665,2020-08-07,Iowa,19,47920,915,3.0,361.0
1046,8720,2020-08-08,Iowa,19,48311,926,11.0,391.0
1047,8775,2020-08-09,Iowa,19,48919,931,5.0,608.0
1048,8830,2020-08-10,Iowa,19,49164,935,4.0,245.0
1049,8885,2020-08-11,Iowa,19,49521,946,11.0,357.0
1050,8940,2020-08-12,Iowa,19,49973,953,7.0,452.0
1051,8995,2020-08-13,Iowa,19,50678,964,11.0,705.0
1052,9050,2020-08-14,Iowa,19,51272,972,8.0,594.0
1053,9105,2020-08-15,Iowa,19,52065,975,3.0,793.0
1054,9160,2020-08-16,Iowa,19,52447,975,0.0,382.0
1055,9215,2020-08-17,Iowa,19,52829,987,12.0,382.0
1056,9270,2020-08-18,Iowa,19,53201,1002,15.0,372.0
1057,9325,2020-08-19,Iowa,19,53541,1011,9.0,340.0
1058,9380,2020-08-20,Iowa,19,54533,1016,5.0,992.0
1059,9435,2020-08-21,Iowa,19,55331,1030,14.0,798.0
1060,9490,2020-08-22,Iowa,19,55996,1033,3.0,665.0
1061,9545,2020-08-23,Iowa,19,56441,1037,4.0,445.0
1062,9600,2020-08-24,Iowa,19,56941,1047,10.0,500.0
1063,9655,2020-08-25,Iowa,19,57606,1059,12.0,665.0
1064,9710,2020-08-26,Iowa,19,58864,1077,18.0,1258.0
1065,9765,2020-08-27,Iowa,19,61484,1091,14.0,2620.0
1066,9820,2020-08-28,Iowa,19,62828,1108,17.0,1344.0
1067,9875,2020-08-29,Iowa,19,63836,1110,2.0,1008.0
1068,9930,2020-08-30,Iowa,19,64599,1113,3.0,763.0
1069,9985,2020-08-31,Iowa,19,65252,1120,7.0,653.0
1070,10040,2020-09-01,Iowa,19,65846,1125,5.0,594.0
1071,6631,2020-07-01,Kansas,20,15142,280,0.0,0.0
1072,6686,2020-07-02,Kansas,20,15226,282,2.0,84.0
1073,6741,2020-07-03,Kansas,20,16015,283,1.0,789.0
1074,6796,2020-07-04,Kansas,20,16165,284,1.0,150.0
1075,6851,2020-07-05,Kansas,20,16289,287,3.0,124.0
1076,6906,2020-07-06,Kansas,20,17082,288,1.0,793.0
1077,6961,2020-07-07,Kansas,20,17157,290,2.0,75.0
1078,7016,2020-07-08,Kansas,20,17807,291,1.0,650.0
1079,7071,2020-07-09,Kansas,20,18031,294,3.0,224.0
1080,7126,2020-07-10,Kansas,20,18799,294,0.0,768.0
1081,7181,2020-07-11,Kansas,20,18983,294,0.0,184.0
1082,7236,2020-07-12,Kansas,20,19295,300,6.0,312.0
1083,7291,2020-07-13,Kansas,20,20265,301,1.0,970.0
1084,7346,2020-07-14,Kansas,20,20347,303,2.0,82.0
1085,7401,2020-07-15,Kansas,20,21157,308,5.0,810.0
1086,7456,2020-07-16,Kansas,20,21273,309,1.0,116.0
1087,7511,2020-07-17,Kansas,20,22199,310,1.0,926.0
1088,7566,2020-07-18,Kansas,20,22238,312,2.0,39.0
1089,7621,2020-07-19,Kansas,20,22459,313,1.0,221.0
1090,7676,2020-07-20,Kansas,20,23544,318,5.0,1085.0
1091,7731,2020-07-21,Kansas,20,23606,319,1.0,62.0
1092,7786,2020-07-22,Kansas,20,24376,324,5.0,770.0
1093,7841,2020-07-23,Kansas,20,24518,326,2.0,142.0
1094,7896,2020-07-24,Kansas,20,25403,330,4.0,885.0
1095,7951,2020-07-25,Kansas,20,25464,333,3.0,61.0
1096,8006,2020-07-26,Kansas,20,25649,335,2.0,185.0
1097,8061,2020-07-27,Kansas,20,26439,338,3.0,790.0
1098,8116,2020-07-28,Kansas,20,26494,344,6.0,55.0
1099,8171,2020-07-29,Kansas,20,27177,349,5.0,683.0
1100,8226,2020-07-30,Kansas,20,27244,357,8.0,67.0
1101,8281,2020-07-31,Kansas,20,28121,358,1.0,877.0
1102,8336,2020-08-01,Kansas,20,28147,358,0.0,26.0
1103,8391,2020-08-02,Kansas,20,28341,361,3.0,194.0
1104,8446,2020-08-03,Kansas,20,29200,366,5.0,859.0
1105,8501,2020-08-04,Kansas,20,29259,367,1.0,59.0
1106,8556,2020-08-05,Kansas,20,30047,371,4.0,788.0
1107,8611,2020-08-06,Kansas,20,30153,376,5.0,106.0
1108,8666,2020-08-07,Kansas,20,30966,380,4.0,813.0
1109,8721,2020-08-08,Kansas,20,30992,380,0.0,26.0
1110,8776,2020-08-09,Kansas,20,31145,380,0.0,153.0
1111,8831,2020-08-10,Kansas,20,32094,387,7.0,949.0
1112,8886,2020-08-11,Kansas,20,32181,388,1.0,87.0
1113,8941,2020-08-12,Kansas,20,32977,397,9.0,796.0
1114,8996,2020-08-13,Kansas,20,33087,403,6.0,110.0
1115,9051,2020-08-14,Kansas,20,34246,404,1.0,1159.0
1116,9106,2020-08-15,Kansas,20,34294,406,2.0,48.0
1117,9161,2020-08-16,Kansas,20,34495,406,0.0,201.0
1118,9216,2020-08-17,Kansas,20,35544,410,4.0,1049.0
1119,9271,2020-08-18,Kansas,20,35632,415,5.0,88.0
1120,9326,2020-08-19,Kansas,20,36333,420,5.0,701.0
1121,9381,2020-08-20,Kansas,20,36445,423,3.0,112.0
1122,9436,2020-08-21,Kansas,20,37411,430,7.0,966.0
1123,9491,2020-08-22,Kansas,20,37544,431,1.0,133.0
1124,9546,2020-08-23,Kansas,20,37726,431,0.0,182.0
1125,9601,2020-08-24,Kansas,20,39008,432,1.0,1282.0
1126,9656,2020-08-25,Kansas,20,39089,433,1.0,81.0
1127,9711,2020-08-26,Kansas,20,40564,445,12.0,1475.0
1128,9766,2020-08-27,Kansas,20,40702,446,1.0,138.0
1129,9821,2020-08-28,Kansas,20,41808,448,2.0,1106.0
1130,9876,2020-08-29,Kansas,20,41909,449,1.0,101.0
1131,9931,2020-08-30,Kansas,20,42011,450,1.0,102.0
1132,9986,2020-08-31,Kansas,20,43407,451,1.0,1396.0
1133,10041,2020-09-01,Kansas,20,43491,454,3.0,84.0
1134,6632,2020-07-01,Kentucky,21,16114,597,0.0,0.0
1135,6687,2020-07-02,Kentucky,21,16370,605,8.0,256.0
1136,6742,2020-07-03,Kentucky,21,16655,608,3.0,285.0
1137,6797,2020-07-04,Kentucky,21,16709,608,0.0,54.0
1138,6852,2020-07-05,Kentucky,21,16712,608,0.0,3.0
1139,6907,2020-07-06,Kentucky,21,17464,621,13.0,752.0
1140,6962,2020-07-07,Kentucky,21,17820,630,9.0,356.0
1141,7017,2020-07-08,Kentucky,21,18204,634,4.0,384.0
1142,7072,2020-07-09,Kentucky,21,18576,640,6.0,372.0
1143,7127,2020-07-10,Kentucky,21,19076,647,7.0,500.0
1144,7182,2020-07-11,Kentucky,21,19530,647,0.0,454.0
1145,7237,2020-07-12,Kentucky,21,19762,649,2.0,232.0
1146,7292,2020-07-13,Kentucky,21,20127,656,7.0,365.0
1147,7347,2020-07-14,Kentucky,21,20702,665,9.0,575.0
1148,7402,2020-07-15,Kentucky,21,21148,668,3.0,446.0
1149,7457,2020-07-16,Kentucky,21,21617,675,7.0,469.0
1150,7512,2020-07-17,Kentucky,21,22162,687,12.0,545.0
1151,7567,2020-07-18,Kentucky,21,22750,688,1.0,588.0
1152,7622,2020-07-19,Kentucky,21,23600,691,3.0,850.0
1153,7677,2020-07-20,Kentucky,21,23978,694,3.0,378.0
1154,7732,2020-07-21,Kentucky,21,24638,695,1.0,660.0
1155,7787,2020-07-22,Kentucky,21,25169,700,5.0,531.0
1156,7842,2020-07-23,Kentucky,21,25828,706,6.0,659.0
1157,7897,2020-07-24,Kentucky,21,26628,715,9.0,800.0
1158,7952,2020-07-25,Kentucky,21,27395,717,2.0,767.0
1159,8007,2020-07-26,Kentucky,21,27682,718,1.0,287.0
1160,8062,2020-07-27,Kentucky,21,28250,726,8.0,568.0
1161,8117,2020-07-28,Kentucky,21,28876,735,9.0,626.0
1162,8172,2020-07-29,Kentucky,21,29479,746,11.0,603.0
1163,8227,2020-07-30,Kentucky,21,30132,748,2.0,653.0
1164,8282,2020-07-31,Kentucky,21,30981,753,5.0,849.0
1165,8337,2020-08-01,Kentucky,21,31612,758,5.0,631.0
1166,8392,2020-08-02,Kentucky,21,31966,759,1.0,354.0
1167,8447,2020-08-03,Kentucky,21,32500,762,3.0,534.0
1168,8502,2020-08-04,Kentucky,21,33209,769,7.0,709.0
1169,8557,2020-08-05,Kentucky,21,33823,771,2.0,614.0
1170,8612,2020-08-06,Kentucky,21,34435,780,9.0,612.0
1171,8667,2020-08-07,Kentucky,21,35147,785,5.0,712.0
1172,8722,2020-08-08,Kentucky,21,35986,790,5.0,839.0
1173,8777,2020-08-09,Kentucky,21,36316,790,0.0,330.0
1174,8832,2020-08-10,Kentucky,21,36739,794,4.0,423.0
1175,8887,2020-08-11,Kentucky,21,37437,803,9.0,698.0
1176,8942,2020-08-12,Kentucky,21,38546,809,6.0,1109.0
1177,8997,2020-08-13,Kentucky,21,39306,817,8.0,760.0
1178,9052,2020-08-14,Kentucky,21,40012,822,5.0,706.0
1179,9107,2020-08-15,Kentucky,21,40677,829,7.0,665.0
1180,9162,2020-08-16,Kentucky,21,40883,832,3.0,206.0
1181,9217,2020-08-17,Kentucky,21,41610,839,7.0,727.0
1182,9272,2020-08-18,Kentucky,21,42270,858,19.0,660.0
1183,9327,2020-08-19,Kentucky,21,42958,866,8.0,688.0
1184,9382,2020-08-20,Kentucky,21,43700,881,15.0,742.0
1185,9437,2020-08-21,Kentucky,21,44432,887,6.0,732.0
1186,9492,2020-08-22,Kentucky,21,45225,899,12.0,793.0
1187,9547,2020-08-23,Kentucky,21,45401,901,2.0,176.0
1188,9602,2020-08-24,Kentucky,21,46057,909,8.0,656.0
1189,9657,2020-08-25,Kentucky,21,46798,918,9.0,741.0
1190,9712,2020-08-26,Kentucky,21,47542,927,9.0,744.0
1191,9767,2020-08-27,Kentucky,21,48322,937,10.0,780.0
1192,9822,2020-08-28,Kentucky,21,48937,945,8.0,615.0
1193,9877,2020-08-29,Kentucky,21,49914,951,6.0,977.0
1194,9932,2020-08-30,Kentucky,21,50170,955,4.0,256.0
1195,9987,2020-08-31,Kentucky,21,50884,965,10.0,714.0
1196,10042,2020-09-01,Kentucky,21,51762,983,18.0,878.0
1197,6633,2020-07-01,Louisiana,22,60286,3238,0.0,0.0
1198,6688,2020-07-02,Louisiana,22,61669,3255,17.0,1383.0
1199,6743,2020-07-03,Louisiana,22,63397,3278,23.0,1728.0
1200,6798,2020-07-04,Louisiana,22,63397,3278,0.0,0.0
1201,6853,2020-07-05,Louisiana,22,65334,3288,10.0,1937.0
1202,6908,2020-07-06,Louisiana,22,66435,3296,8.0,1101.0
1203,6963,2020-07-07,Louisiana,22,68371,3319,23.0,1936.0
1204,7018,2020-07-08,Louisiana,22,70259,3339,20.0,1888.0
1205,7073,2020-07-09,Louisiana,22,72102,3355,16.0,1843.0
1206,7128,2020-07-10,Louisiana,22,74744,3380,25.0,2642.0
1207,7183,2020-07-11,Louisiana,22,76911,3403,23.0,2167.0
1208,7238,2020-07-12,Louisiana,22,78230,3416,13.0,1319.0
1209,7293,2020-07-13,Louisiana,22,79935,3423,7.0,1705.0
1210,7348,2020-07-14,Louisiana,22,82150,3445,22.0,2215.0
1211,7403,2020-07-15,Louisiana,22,84241,3461,16.0,2091.0
1212,7458,2020-07-16,Louisiana,22,86521,3485,24.0,2280.0
1213,7513,2020-07-17,Louisiana,22,88700,3509,24.0,2179.0
1214,7568,2020-07-18,Louisiana,22,88700,3509,0.0,0.0
1215,7623,2020-07-19,Louisiana,22,91816,3543,34.0,3116.0
1216,7678,2020-07-20,Louisiana,22,95002,3572,29.0,3186.0
1217,7733,2020-07-21,Louisiana,22,96693,3608,36.0,1691.0
1218,7788,2020-07-22,Louisiana,22,99466,3670,62.0,2773.0
1219,7843,2020-07-23,Louisiana,22,101762,3686,16.0,2296.0
1220,7898,2020-07-24,Louisiana,22,103846,3715,29.0,2084.0
1221,7953,2020-07-25,Louisiana,22,103846,3715,0.0,0.0
1222,8008,2020-07-26,Louisiana,22,107686,3763,48.0,3840.0
1223,8063,2020-07-27,Louisiana,22,110029,3786,23.0,2343.0
1224,8118,2020-07-28,Louisiana,22,111150,3812,26.0,1121.0
1225,8173,2020-07-29,Louisiana,22,112887,3883,71.0,1737.0
1226,8228,2020-07-30,Louisiana,22,114595,3925,42.0,1708.0
1227,8283,2020-07-31,Louisiana,22,116394,3949,24.0,1799.0
1228,8338,2020-08-01,Louisiana,22,116394,3949,0.0,0.0
1229,8393,2020-08-02,Louisiana,22,119861,4007,58.0,3467.0
1230,8448,2020-08-03,Louisiana,22,120960,4024,17.0,1099.0
1231,8503,2020-08-04,Louisiana,22,124575,4051,27.0,3615.0
1232,8558,2020-08-05,Louisiana,22,126061,4096,45.0,1486.0
1233,8613,2020-08-06,Louisiana,22,127364,4146,50.0,1303.0
1234,8668,2020-08-07,Louisiana,22,128864,4207,61.0,1500.0
1235,8723,2020-08-08,Louisiana,22,128864,4207,0.0,0.0
1236,8778,2020-08-09,Louisiana,22,131517,4263,56.0,2653.0
1237,8833,2020-08-10,Louisiana,22,132079,4287,24.0,562.0
1238,8888,2020-08-11,Louisiana,22,133243,4313,26.0,1164.0
1239,8943,2020-08-12,Louisiana,22,134427,4361,48.0,1184.0
1240,8998,2020-08-13,Louisiana,22,135562,4402,41.0,1135.0
1241,9053,2020-08-14,Louisiana,22,136860,4430,28.0,1298.0
1242,9108,2020-08-15,Louisiana,22,136860,4430,0.0,0.0
1243,9163,2020-08-16,Louisiana,22,138041,4507,77.0,1181.0
1244,9218,2020-08-17,Louisiana,22,138608,4526,19.0,567.0
1245,9273,2020-08-18,Louisiana,22,139248,4554,28.0,640.0
1246,9328,2020-08-19,Louisiana,22,140044,4609,55.0,796.0
1247,9383,2020-08-20,Louisiana,22,140962,4637,28.0,918.0
1248,9438,2020-08-21,Louisiana,22,141861,4687,50.0,899.0
1249,9493,2020-08-22,Louisiana,22,141861,4687,0.0,0.0
1250,9548,2020-08-23,Louisiana,22,143084,4746,59.0,1223.0
1251,9603,2020-08-24,Louisiana,22,143707,4764,18.0,623.0
1252,9658,2020-08-25,Louisiana,22,144257,4797,33.0,550.0
1253,9713,2020-08-26,Louisiana,22,145661,4851,54.0,1404.0
1254,9768,2020-08-27,Louisiana,22,146338,4874,23.0,677.0
1255,9823,2020-08-28,Louisiana,22,146944,4904,30.0,606.0
1256,9878,2020-08-29,Louisiana,22,146944,4904,0.0,0.0
1257,9933,2020-08-30,Louisiana,22,148568,4931,27.0,1624.0
1258,9988,2020-08-31,Louisiana,22,148894,4950,19.0,326.0
1259,10043,2020-09-01,Louisiana,22,149583,4984,34.0,689.0
1260,6634,2020-07-01,Maine,23,3294,105,0.0,0.0
1261,6689,2020-07-02,Maine,23,3328,105,0.0,34.0
1262,6744,2020-07-03,Maine,23,3373,105,0.0,45.0
1263,6799,2020-07-04,Maine,23,3397,107,2.0,24.0
1264,6854,2020-07-05,Maine,23,3415,109,2.0,18.0
1265,6909,2020-07-06,Maine,23,3423,109,0.0,8.0
1266,6964,2020-07-07,Maine,23,3440,110,1.0,17.0
1267,7019,2020-07-08,Maine,23,3460,110,0.0,20.0
1268,7074,2020-07-09,Maine,23,3486,111,1.0,26.0
1269,7129,2020-07-10,Maine,23,3499,111,0.0,13.0
1270,7184,2020-07-11,Maine,23,3520,112,1.0,21.0
1271,7239,2020-07-12,Maine,23,3539,114,2.0,19.0
1272,7294,2020-07-13,Maine,23,3558,114,0.0,19.0
1273,7349,2020-07-14,Maine,23,3566,114,0.0,8.0
1274,7404,2020-07-15,Maine,23,3578,114,0.0,12.0
1275,7459,2020-07-16,Maine,23,3598,114,0.0,20.0
1276,7514,2020-07-17,Maine,23,3636,115,1.0,38.0
1277,7569,2020-07-18,Maine,23,3646,117,2.0,10.0
1278,7624,2020-07-19,Maine,23,3687,117,0.0,41.0
1279,7679,2020-07-20,Maine,23,3711,117,0.0,24.0
1280,7734,2020-07-21,Maine,23,3723,118,1.0,12.0
1281,7789,2020-07-22,Maine,23,3723,118,0.0,0.0
1282,7844,2020-07-23,Maine,23,3737,118,0.0,14.0
1283,7899,2020-07-24,Maine,23,3757,118,0.0,20.0
1284,7954,2020-07-25,Maine,23,3790,119,1.0,33.0
1285,8009,2020-07-26,Maine,23,3814,119,0.0,24.0
1286,8064,2020-07-27,Maine,23,3832,119,0.0,18.0
1287,8119,2020-07-28,Maine,23,3838,121,2.0,6.0
1288,8174,2020-07-29,Maine,23,3866,121,0.0,28.0
1289,8229,2020-07-30,Maine,23,3888,122,1.0,22.0
1290,8284,2020-07-31,Maine,23,3912,123,1.0,24.0
1291,8339,2020-08-01,Maine,23,3937,123,0.0,25.0
1292,8394,2020-08-02,Maine,23,3958,123,0.0,21.0
1293,8449,2020-08-03,Maine,23,3970,124,1.0,12.0
1294,8504,2020-08-04,Maine,23,3975,123,-1.0,5.0
1295,8559,2020-08-05,Maine,23,3992,124,1.0,17.0
1296,8614,2020-08-06,Maine,23,3997,124,0.0,5.0
1297,8669,2020-08-07,Maine,23,4014,124,0.0,17.0
1298,8724,2020-08-08,Maine,23,4026,125,1.0,12.0
1299,8779,2020-08-09,Maine,23,4042,125,0.0,16.0
1300,8834,2020-08-10,Maine,23,4049,125,0.0,7.0
1301,8889,2020-08-11,Maine,23,4050,126,1.0,1.0
1302,8944,2020-08-12,Maine,23,4070,126,0.0,20.0
1303,8999,2020-08-13,Maine,23,4089,126,0.0,19.0
1304,9054,2020-08-14,Maine,23,4115,126,0.0,26.0
1305,9109,2020-08-15,Maine,23,4144,127,1.0,29.0
1306,9164,2020-08-16,Maine,23,4168,127,0.0,24.0
1307,9219,2020-08-17,Maine,23,4197,127,0.0,29.0
1308,9274,2020-08-18,Maine,23,4213,127,0.0,16.0
1309,9329,2020-08-19,Maine,23,4234,127,0.0,21.0
1310,9384,2020-08-20,Maine,23,4252,128,1.0,18.0
1311,9439,2020-08-21,Maine,23,4285,129,1.0,33.0
1312,9494,2020-08-22,Maine,23,4317,130,1.0,32.0
1313,9549,2020-08-23,Maine,23,4335,131,1.0,18.0
1314,9604,2020-08-24,Maine,23,4356,131,0.0,21.0
1315,9659,2020-08-25,Maine,23,4368,131,0.0,12.0
1316,9714,2020-08-26,Maine,23,4389,132,1.0,21.0
1317,9769,2020-08-27,Maine,23,4414,132,0.0,25.0
