,date,state,fips,cases,deaths,daily_new_cases,daily_new_deaths,zeroed_cases,zeroed_deaths
1719,2020-07-19,Montana,30,2533,37,62.0,0.0,1517,15
1720,2020-07-20,Montana,30,2640,39,107.0,2.0,1624,17
1721,2020-07-21,Montana,30,2741,40,101.0,1.0,1725,18
1722,2020-07-22,Montana,30,2840,42,99.0,2.0,1824,20
1723,2020-07-23,Montana,30,2924,43,84.0,1.0,1908,21
1724,2020-07-24,Montana,30,3113,46,189.0,3.0,2097,24
1725,2020-07-25,Montana,30,3260,46,147.0,0.0,2244,24
1726,2020-07-26,Montana,30,3342,46,82.0,0.0,2326,24
1727,2020-07-27,Montana,30,3406,47,64.0,1.0,2390,25
1728,2020-07-28,Montana,30,3491,52,85.0,5.0,2475,30
1729,2020-07-29,Montana,30,3695,54,204.0,2.0,2679,32
1730,2020-07-30,Montana,30,3829,55,134.0,1.0,2813,33
1731,2020-07-31,Montana,30,3977,60,148.0,5.0,2961,38
1732,2020-08-01,Montana,30,4081,61,104.0,1.0,3065,39
1733,2020-08-02,Montana,30,4193,61,112.0,0.0,3177,39
1734,2020-08-03,Montana,30,4249,64,56.0,3.0,3233,42
1735,2020-08-04,Montana,30,4360,64,111.0,0.0,3344,42
1736,2020-08-05,Montana,30,4481,65,121.0,1.0,3465,43
1737,2020-08-06,Montana,30,4621,66,140.0,1.0,3605,44
1738,2020-08-07,Montana,30,4771,71,150.0,5.0,3755,49
1739,2020-08-08,Montana,30,4889,75,118.0,4.0,3873,53
1740,2020-08-09,Montana,30,4952,75,63.0,0.0,3936,53
1741,2020-08-10,Montana,30,5032,75,80.0,0.0,4016,53
1742,2020-08-11,Montana,30,5125,77,93.0,2.0,4109,55
1743,2020-08-12,Montana,30,5292,80,167.0,3.0,4276,58
1744,2020-08-13,Montana,30,5430,81,138.0,1.0,4414,59
1745,2020-08-14,Montana,30,5564,82,134.0,1.0,4548,60
1746,2020-08-15,Montana,30,5663,82,99.0,0.0,4647,60
1747,2020-08-16,Montana,30,5751,82,88.0,0.0,4735,60
1748,2020-08-17,Montana,30,5810,82,59.0,0.0,4794,60
1749,2020-08-18,Montana,30,5867,84,57.0,2.0,4851,62
1750,2020-08-19,Montana,30,5976,84,109.0,0.0,4960,62
1751,2020-08-20,Montana,30,6095,89,119.0,5.0,5079,67
1752,2020-08-21,Montana,30,6239,90,144.0,1.0,5223,68
1753,2020-08-22,Montana,30,6392,90,153.0,0.0,5376,68
1754,2020-08-23,Montana,30,6444,90,52.0,0.0,5428,68
1755,2020-08-24,Montana,30,6510,91,66.0,1.0,5494,69
1756,2020-08-25,Montana,30,6649,97,139.0,6.0,5633,75
1757,2020-08-26,Montana,30,6807,98,158.0,1.0,5791,76
1758,2020-08-27,Montana,30,6960,98,153.0,0.0,5944,76
1759,2020-08-28,Montana,30,7086,100,126.0,2.0,6070,78
1760,2020-08-29,Montana,30,7256,104,170.0,4.0,6240,82
1761,2020-08-30,Montana,30,7340,104,84.0,0.0,6324,82
1762,2020-08-31,Montana,30,7440,104,100.0,0.0,6424,82
1763,2020-09-01,Montana,30,7526,105,86.0,1.0,6510,83
1764,2020-07-01,Nebraska,31,19325,282,0.0,0.0,0,0
1765,2020-07-02,Nebraska,31,19476,284,151.0,2.0,151,2
1766,2020-07-03,Nebraska,31,19660,285,184.0,1.0,335,3
1767,2020-07-04,Nebraska,31,19826,285,166.0,0.0,501,3
1768,2020-07-05,Nebraska,31,19937,285,111.0,0.0,612,3
1769,2020-07-06,Nebraska,31,20052,286,115.0,1.0,727,4
1770,2020-07-07,Nebraska,31,20205,287,153.0,1.0,880,5
1771,2020-07-08,Nebraska,31,20437,291,232.0,4.0,1112,9
1772,2020-07-09,Nebraska,31,20658,294,221.0,3.0,1333,12
1773,2020-07-10,Nebraska,31,20834,294,176.0,0.0,1509,12
1774,2020-07-11,Nebraska,31,21035,296,201.0,2.0,1710,14
1775,2020-07-12,Nebraska,31,21214,296,179.0,0.0,1889,14
1776,2020-07-13,Nebraska,31,21444,298,230.0,2.0,2119,16
1777,2020-07-14,Nebraska,31,21717,299,273.0,1.0,2392,17
1778,2020-07-15,Nebraska,31,21979,302,262.0,3.0,2654,20
1779,2020-07-16,Nebraska,31,22178,307,199.0,5.0,2853,25
1780,2020-07-17,Nebraska,31,22361,308,183.0,1.0,3036,26
1781,2020-07-18,Nebraska,31,22545,308,184.0,0.0,3220,26
1782,2020-07-19,Nebraska,31,22637,308,92.0,0.0,3312,26
1783,2020-07-20,Nebraska,31,22847,313,210.0,5.0,3522,31
1784,2020-07-21,Nebraska,31,23190,313,343.0,0.0,3865,31
1785,2020-07-22,Nebraska,31,23486,314,296.0,1.0,4161,32
1786,2020-07-23,Nebraska,31,23818,318,332.0,4.0,4493,36
1787,2020-07-24,Nebraska,31,24174,322,356.0,4.0,4849,40
1788,2020-07-25,Nebraska,31,24412,322,238.0,0.0,5087,40
1789,2020-07-26,Nebraska,31,24618,322,206.0,0.0,5293,40
1790,2020-07-27,Nebraska,31,24899,322,281.0,0.0,5574,40
1791,2020-07-28,Nebraska,31,25140,326,241.0,4.0,5815,44
1792,2020-07-29,Nebraska,31,25448,331,308.0,5.0,6123,49
1793,2020-07-30,Nebraska,31,25766,333,318.0,2.0,6441,51
1794,2020-07-31,Nebraska,31,26211,338,445.0,5.0,6886,56
1795,2020-08-01,Nebraska,31,26391,338,180.0,0.0,7066,56
1796,2020-08-02,Nebraska,31,26702,338,311.0,0.0,7377,56
1797,2020-08-03,Nebraska,31,26956,334,254.0,-4.0,7631,52
1798,2020-08-04,Nebraska,31,27178,339,222.0,5.0,7853,57
1799,2020-08-05,Nebraska,31,27489,342,311.0,3.0,8164,60
1800,2020-08-06,Nebraska,31,27821,347,332.0,5.0,8496,65
1801,2020-08-07,Nebraska,31,28104,352,283.0,5.0,8779,70
1802,2020-08-08,Nebraska,31,28245,353,141.0,1.0,8920,71
1803,2020-08-09,Nebraska,31,28432,353,187.0,0.0,9107,71
1804,2020-08-10,Nebraska,31,28696,354,264.0,1.0,9371,72
1805,2020-08-11,Nebraska,31,29030,357,334.0,3.0,9705,75
1806,2020-08-12,Nebraska,31,29244,359,214.0,2.0,9919,77
1807,2020-08-13,Nebraska,31,29660,362,416.0,3.0,10335,80
1808,2020-08-14,Nebraska,31,29988,363,328.0,1.0,10663,81
1809,2020-08-15,Nebraska,31,30241,363,253.0,0.0,10916,81
1810,2020-08-16,Nebraska,31,30372,363,131.0,0.0,11047,81
1811,2020-08-17,Nebraska,31,30563,363,191.0,0.0,11238,81
1812,2020-08-18,Nebraska,31,30825,370,262.0,7.0,11500,88
1813,2020-08-19,Nebraska,31,31040,373,215.0,3.0,11715,91
1814,2020-08-20,Nebraska,31,31348,377,308.0,4.0,12023,95
1815,2020-08-21,Nebraska,31,31626,381,278.0,4.0,12301,99
1816,2020-08-22,Nebraska,31,31780,382,154.0,1.0,12455,100
1817,2020-08-23,Nebraska,31,31889,384,109.0,2.0,12564,102
1818,2020-08-24,Nebraska,31,32047,384,158.0,0.0,12722,102
1819,2020-08-25,Nebraska,31,32379,386,332.0,2.0,13054,104
1820,2020-08-26,Nebraska,31,32727,390,348.0,4.0,13402,108
1821,2020-08-27,Nebraska,31,33101,394,374.0,4.0,13776,112
1822,2020-08-28,Nebraska,31,33436,399,335.0,5.0,14111,117
1823,2020-08-29,Nebraska,31,33753,400,317.0,1.0,14428,118
1824,2020-08-30,Nebraska,31,34046,400,293.0,0.0,14721,118
1825,2020-08-31,Nebraska,31,34287,402,241.0,2.0,14962,120
1826,2020-09-01,Nebraska,31,34574,405,287.0,3.0,15249,123
1827,2020-07-01,Nevada,32,19151,512,0.0,0.0,0,0
1828,2020-07-02,Nevada,32,19871,525,720.0,13.0,720,13
1829,2020-07-03,Nevada,32,20878,530,1007.0,5.0,1727,18
1830,2020-07-04,Nevada,32,21671,530,793.0,0.0,2520,18
1831,2020-07-05,Nevada,32,22518,537,847.0,7.0,3367,25
1832,2020-07-06,Nevada,32,22930,537,412.0,0.0,3779,25
1833,2020-07-07,Nevada,32,23848,549,918.0,12.0,4697,37
1834,2020-07-08,Nevada,32,24378,556,530.0,7.0,5227,44
1835,2020-07-09,Nevada,32,25055,574,677.0,18.0,5904,62
1836,2020-07-10,Nevada,32,25961,581,906.0,7.0,6810,69
1837,2020-07-11,Nevada,32,26912,592,951.0,11.0,7761,80
1838,2020-07-12,Nevada,32,27745,593,833.0,1.0,8594,81
1839,2020-07-13,Nevada,32,28597,596,852.0,3.0,9446,84
1840,2020-07-14,Nevada,32,29669,613,1072.0,17.0,10518,101
1841,2020-07-15,Nevada,32,30587,619,918.0,6.0,11436,107
1842,2020-07-16,Nevada,32,32024,627,1437.0,8.0,12873,115
1843,2020-07-17,Nevada,32,33372,638,1348.0,11.0,14221,126
1844,2020-07-18,Nevada,32,34606,647,1234.0,9.0,15455,135
1845,2020-07-19,Nevada,32,35826,648,1220.0,1.0,16675,136
1846,2020-07-20,Nevada,32,36805,650,979.0,2.0,17654,138
1847,2020-07-21,Nevada,32,37605,680,800.0,30.0,18454,168
1848,2020-07-22,Nevada,32,38759,705,1154.0,25.0,19608,193
1849,2020-07-23,Nevada,32,40088,709,1329.0,4.0,20937,197
1850,2020-07-24,Nevada,32,41013,722,925.0,13.0,21862,210
1851,2020-07-25,Nevada,32,41993,733,980.0,11.0,22842,221
1852,2020-07-26,Nevada,32,42919,734,926.0,1.0,23768,222
1853,2020-07-27,Nevada,32,43880,739,961.0,5.0,24729,227
1854,2020-07-28,Nevada,32,44991,760,1111.0,21.0,25840,248
1855,2020-07-29,Nevada,32,45937,782,946.0,22.0,26786,270
1856,2020-07-30,Nevada,32,47034,805,1097.0,23.0,27883,293
1857,2020-07-31,Nevada,32,48142,831,1108.0,26.0,28991,319
1858,2020-08-01,Nevada,32,49207,832,1065.0,1.0,30056,320
1859,2020-08-02,Nevada,32,50270,833,1063.0,1.0,31119,321
1860,2020-08-03,Nevada,32,51236,847,966.0,14.0,32085,335
1861,2020-08-04,Nevada,32,52256,862,1020.0,15.0,33105,350
1862,2020-08-05,Nevada,32,52919,891,663.0,29.0,33768,379
1863,2020-08-06,Nevada,32,53705,901,786.0,10.0,34554,389
1864,2020-08-07,Nevada,32,54633,920,928.0,19.0,35482,408
1865,2020-08-08,Nevada,32,55481,949,848.0,29.0,36330,437
1866,2020-08-09,Nevada,32,56278,959,797.0,10.0,37127,447
1867,2020-08-10,Nevada,32,57022,963,744.0,4.0,37871,451
1868,2020-08-11,Nevada,32,57608,982,586.0,19.0,38457,470
1869,2020-08-12,Nevada,32,58132,999,524.0,17.0,38981,487
1870,2020-08-13,Nevada,32,58812,1030,680.0,31.0,39661,518
1871,2020-08-14,Nevada,32,59800,1045,988.0,15.0,40649,533
1872,2020-08-15,Nevada,32,60648,1070,848.0,25.0,41497,558
1873,2020-08-16,Nevada,32,61374,1074,726.0,4.0,42223,562
1874,2020-08-17,Nevada,32,62022,1077,648.0,3.0,42871,565
1875,2020-08-18,Nevada,32,62752,1102,730.0,25.0,43601,590
1876,2020-08-19,Nevada,32,63127,1135,375.0,33.0,43976,623
1877,2020-08-20,Nevada,32,63699,1175,572.0,40.0,44548,663
1878,2020-08-21,Nevada,32,64573,1185,874.0,10.0,45422,673
1879,2020-08-22,Nevada,32,65150,1197,577.0,12.0,45999,685
1880,2020-08-23,Nevada,32,65678,1199,528.0,2.0,46527,687
1881,2020-08-24,Nevada,32,66073,1200,395.0,1.0,46922,688
1882,2020-08-25,Nevada,32,66515,1230,442.0,30.0,47364,718
1883,2020-08-26,Nevada,32,66732,1250,217.0,20.0,47581,738
1884,2020-08-27,Nevada,32,67324,1274,592.0,24.0,48173,762
1885,2020-08-28,Nevada,32,67984,1287,660.0,13.0,48833,775
1886,2020-08-29,Nevada,32,68576,1303,592.0,16.0,49425,791
1887,2020-08-30,Nevada,32,68981,1305,405.0,2.0,49830,793
1888,2020-08-31,Nevada,32,69318,1305,337.0,0.0,50167,793
1889,2020-09-01,Nevada,32,69708,1313,390.0,8.0,50557,801
1890,2020-07-01,New Hampshire,33,5802,373,0.0,0.0,0,0
1891,2020-07-02,New Hampshire,33,5822,375,20.0,2.0,20,2
1892,2020-07-03,New Hampshire,33,5857,376,35.0,1.0,55,3
1893,2020-07-04,New Hampshire,33,5871,380,14.0,4.0,69,7
1894,2020-07-05,New Hampshire,33,5897,381,26.0,1.0,95,8
1895,2020-07-06,New Hampshire,33,5914,382,17.0,1.0,112,9
1896,2020-07-07,New Hampshire,33,5932,384,18.0,2.0,130,11
1897,2020-07-08,New Hampshire,33,5952,386,20.0,2.0,150,13
1898,2020-07-09,New Hampshire,33,5973,387,21.0,1.0,171,14
1899,2020-07-10,New Hampshire,33,5991,390,18.0,3.0,189,17
1900,2020-07-11,New Hampshire,33,6024,391,33.0,1.0,222,18
1901,2020-07-12,New Hampshire,33,6054,391,30.0,0.0,252,18
1902,2020-07-13,New Hampshire,33,6068,391,14.0,0.0,266,18
1903,2020-07-14,New Hampshire,33,6091,392,23.0,1.0,289,19
1904,2020-07-15,New Hampshire,33,6113,394,22.0,2.0,311,21
1905,2020-07-16,New Hampshire,33,6139,395,26.0,1.0,337,22
1906,2020-07-17,New Hampshire,33,6165,395,26.0,0.0,363,22
1907,2020-07-18,New Hampshire,33,6188,396,23.0,1.0,386,23
1908,2020-07-19,New Hampshire,33,6203,398,15.0,2.0,401,25
1909,2020-07-20,New Hampshire,33,6249,398,46.0,0.0,447,25
1910,2020-07-21,New Hampshire,33,6262,400,13.0,2.0,460,27
1911,2020-07-22,New Hampshire,33,6295,402,33.0,2.0,493,29
1912,2020-07-23,New Hampshire,33,6318,405,23.0,3.0,516,32
1913,2020-07-24,New Hampshire,33,6375,407,57.0,2.0,573,34
1914,2020-07-25,New Hampshire,33,6415,409,40.0,2.0,613,36
1915,2020-07-26,New Hampshire,33,6436,409,21.0,0.0,634,36
1916,2020-07-27,New Hampshire,33,6441,409,5.0,0.0,639,36
1917,2020-07-28,New Hampshire,33,6500,409,59.0,0.0,698,36
1918,2020-07-29,New Hampshire,33,6513,411,13.0,2.0,711,38
1919,2020-07-30,New Hampshire,33,6544,415,31.0,4.0,742,42
1920,2020-07-31,New Hampshire,33,6583,415,39.0,0.0,781,42
1921,2020-08-01,New Hampshire,33,6613,416,30.0,1.0,811,43
1922,2020-08-02,New Hampshire,33,6634,417,21.0,1.0,832,44
1923,2020-08-03,New Hampshire,33,6660,417,26.0,0.0,858,44
1924,2020-08-04,New Hampshire,33,6693,418,33.0,1.0,891,45
1925,2020-08-05,New Hampshire,33,6719,418,26.0,0.0,917,45
1926,2020-08-06,New Hampshire,33,6742,419,23.0,1.0,940,46
1927,2020-08-07,New Hampshire,33,6779,419,37.0,0.0,977,46
1928,2020-08-08,New Hampshire,33,6818,419,39.0,0.0,1016,46
1929,2020-08-09,New Hampshire,33,6831,419,13.0,0.0,1029,46
1930,2020-08-10,New Hampshire,33,6840,419,9.0,0.0,1038,46
1931,2020-08-11,New Hampshire,33,6861,419,21.0,0.0,1059,46
1932,2020-08-12,New Hampshire,33,6887,420,26.0,1.0,1085,47
1933,2020-08-13,New Hampshire,33,6921,422,34.0,2.0,1119,49
1934,2020-08-14,New Hampshire,33,6964,423,43.0,1.0,1162,50
1935,2020-08-15,New Hampshire,33,6980,423,16.0,0.0,1178,50
1936,2020-08-16,New Hampshire,33,6988,423,8.0,0.0,1186,50
1937,2020-08-17,New Hampshire,33,7004,423,16.0,0.0,1202,50
1938,2020-08-18,New Hampshire,33,7017,424,13.0,1.0,1215,51
1939,2020-08-19,New Hampshire,33,7036,427,19.0,3.0,1234,54
1940,2020-08-20,New Hampshire,33,7050,428,14.0,1.0,1248,55
1941,2020-08-21,New Hampshire,33,7071,428,21.0,0.0,1269,55
1942,2020-08-22,New Hampshire,33,7092,429,21.0,1.0,1290,56
1943,2020-08-23,New Hampshire,33,7107,429,15.0,0.0,1305,56
1944,2020-08-24,New Hampshire,33,7134,429,27.0,0.0,1332,56
1945,2020-08-25,New Hampshire,33,7150,429,16.0,0.0,1348,56
1946,2020-08-26,New Hampshire,33,7159,430,9.0,1.0,1357,57
1947,2020-08-27,New Hampshire,33,7194,431,35.0,1.0,1392,58
1948,2020-08-28,New Hampshire,33,7216,432,22.0,1.0,1414,59
1949,2020-08-29,New Hampshire,33,7246,432,30.0,0.0,1444,59
1950,2020-08-30,New Hampshire,33,7254,432,8.0,0.0,1452,59
1951,2020-08-31,New Hampshire,33,7275,432,21.0,0.0,1473,59
1952,2020-09-01,New Hampshire,33,7297,432,22.0,0.0,1495,59
1953,2020-07-01,New Jersey,34,173782,15078,0.0,0.0,0,0
1954,2020-07-02,New Jersey,34,174212,15107,430.0,29.0,430,29
1955,2020-07-03,New Jersey,34,174598,15164,386.0,57.0,816,86
1956,2020-07-04,New Jersey,34,174889,15189,291.0,25.0,1107,111
1957,2020-07-05,New Jersey,34,175258,15211,369.0,22.0,1476,133
1958,2020-07-06,New Jersey,34,175467,15229,209.0,18.0,1685,151
1959,2020-07-07,New Jersey,34,175734,15281,267.0,52.0,1952,203
1960,2020-07-08,New Jersey,34,175986,15423,252.0,142.0,2204,345
1961,2020-07-09,New Jersey,34,176217,15448,231.0,25.0,2435,370
1962,2020-07-10,New Jersey,34,176575,15479,358.0,31.0,2793,401
1963,2020-07-11,New Jersey,34,176906,15525,331.0,46.0,3124,447
1964,2020-07-12,New Jersey,34,177245,15525,339.0,0.0,3463,447
1965,2020-07-13,New Jersey,34,177469,15560,224.0,35.0,3687,482
1966,2020-07-14,New Jersey,34,177862,15582,393.0,22.0,4080,504
1967,2020-07-15,New Jersey,34,178252,15634,390.0,52.0,4470,556
1968,2020-07-16,New Jersey,34,178475,15665,223.0,31.0,4693,587
1969,2020-07-17,New Jersey,34,178525,15684,50.0,19.0,4743,606
1970,2020-07-18,New Jersey,34,178788,15699,263.0,15.0,5006,621
1971,2020-07-19,New Jersey,34,178757,15706,-31.0,7.0,4975,628
1972,2020-07-20,New Jersey,34,178937,15715,180.0,9.0,5155,637
1973,2020-07-21,New Jersey,34,179230,15737,293.0,22.0,5448,659
1974,2020-07-22,New Jersey,34,179565,15707,335.0,-30.0,5783,629
1975,2020-07-23,New Jersey,34,179807,15730,242.0,23.0,6025,652
1976,2020-07-24,New Jersey,34,180265,15765,458.0,35.0,6483,687
1977,2020-07-25,New Jersey,34,180778,15776,513.0,11.0,6996,698
1978,2020-07-26,New Jersey,34,181283,15787,505.0,11.0,7501,709
1979,2020-07-27,New Jersey,34,181732,15804,449.0,17.0,7950,726
1980,2020-07-28,New Jersey,34,182215,15825,483.0,21.0,8433,747
1981,2020-07-29,New Jersey,34,182475,15798,260.0,-27.0,8693,720
1982,2020-07-30,New Jersey,34,182845,15809,370.0,11.0,9063,731
1983,2020-07-31,New Jersey,34,183535,15819,690.0,10.0,9753,741
1984,2020-08-01,New Jersey,34,183904,15830,369.0,11.0,10122,752
1985,2020-08-02,New Jersey,34,184225,15836,321.0,6.0,10443,758
1986,2020-08-03,New Jersey,34,184489,15846,264.0,10.0,10707,768
1987,2020-08-04,New Jersey,34,184845,15857,356.0,11.0,11063,779
1988,2020-08-05,New Jersey,34,185180,15842,335.0,-15.0,11398,764
1989,2020-08-06,New Jersey,34,185554,15849,374.0,7.0,11772,771
1990,2020-08-07,New Jersey,34,185914,15860,360.0,11.0,12132,782
1991,2020-08-08,New Jersey,34,186282,15869,368.0,9.0,12500,791
1992,2020-08-09,New Jersey,34,186626,15874,344.0,5.0,12844,796
1993,2020-08-10,New Jersey,34,186884,15878,258.0,4.0,13102,800
1994,2020-08-11,New Jersey,34,187328,15890,444.0,12.0,13546,812
1995,2020-08-12,New Jersey,34,187777,15885,449.0,-5.0,13995,807
1996,2020-08-13,New Jersey,34,188433,15893,656.0,8.0,14651,815
1997,2020-08-14,New Jersey,34,189003,15903,570.0,10.0,15221,825
1998,2020-08-15,New Jersey,34,189281,15910,278.0,7.0,15499,832
1999,2020-08-16,New Jersey,34,189294,15912,13.0,2.0,15512,834
2000,2020-08-17,New Jersey,34,189606,15916,312.0,4.0,15824,838
2001,2020-08-18,New Jersey,34,189937,15925,331.0,9.0,16155,847
2002,2020-08-19,New Jersey,34,190256,15926,319.0,1.0,16474,848
2003,2020-08-20,New Jersey,34,190356,15932,100.0,6.0,16574,854
2004,2020-08-21,New Jersey,34,190646,15941,290.0,9.0,16864,863
2005,2020-08-22,New Jersey,34,191175,15943,529.0,2.0,17393,865
2006,2020-08-23,New Jersey,34,191323,15946,148.0,3.0,17541,868
2007,2020-08-24,New Jersey,34,191548,15946,225.0,0.0,17766,868
2008,2020-08-25,New Jersey,34,191850,15953,302.0,7.0,18068,875
2009,2020-08-26,New Jersey,34,192086,15914,236.0,-39.0,18304,836
2010,2020-08-27,New Jersey,34,192393,15921,307.0,7.0,18611,843
2011,2020-08-28,New Jersey,34,192751,15930,358.0,9.0,18969,852
2012,2020-08-29,New Jersey,34,193100,15933,349.0,3.0,19318,855
2013,2020-08-30,New Jersey,34,193391,15937,291.0,4.0,19609,859
2014,2020-08-31,New Jersey,34,193740,15945,349.0,8.0,19958,867
2015,2020-09-01,New Jersey,34,194070,15950,330.0,5.0,20288,872
2016,2020-07-01,New Mexico,35,12276,500,0.0,0.0,0,0
2017,2020-07-02,New Mexico,35,12520,503,244.0,3.0,244,3
2018,2020-07-03,New Mexico,35,12776,511,256.0,8.0,500,11
2019,2020-07-04,New Mexico,35,13063,513,287.0,2.0,787,13
2020,2020-07-05,New Mexico,35,13256,513,193.0,0.0,980,13
2021,2020-07-06,New Mexico,35,13507,515,251.0,2.0,1231,15
2022,2020-07-07,New Mexico,35,13727,519,220.0,4.0,1451,19
2023,2020-07-08,New Mexico,35,14017,527,290.0,8.0,1741,27
2024,2020-07-09,New Mexico,35,14251,533,234.0,6.0,1975,33
2025,2020-07-10,New Mexico,35,14549,539,298.0,6.0,2273,39
2026,2020-07-11,New Mexico,35,14773,543,224.0,4.0,2497,43
2027,2020-07-12,New Mexico,35,15028,545,255.0,2.0,2752,45
2028,2020-07-13,New Mexico,35,15291,548,263.0,3.0,3015,48
2029,2020-07-14,New Mexico,35,15514,551,223.0,3.0,3238,51
2030,2020-07-15,New Mexico,35,15841,557,327.0,6.0,3565,57
2031,2020-07-16,New Mexico,35,16138,562,297.0,5.0,3862,62
2032,2020-07-17,New Mexico,35,16456,565,318.0,3.0,4180,65
2033,2020-07-18,New Mexico,35,16736,569,280.0,4.0,4460,69
2034,2020-07-19,New Mexico,35,16971,571,235.0,2.0,4695,71
2035,2020-07-20,New Mexico,35,17215,578,244.0,7.0,4939,78
2036,2020-07-21,New Mexico,35,17517,588,302.0,10.0,5241,88
2037,2020-07-22,New Mexico,35,17828,591,311.0,3.0,5552,91
2038,2020-07-23,New Mexico,35,18163,596,335.0,5.0,5887,96
2039,2020-07-24,New Mexico,35,18475,601,312.0,5.0,6199,101
2040,2020-07-25,New Mexico,35,18788,607,313.0,6.0,6512,107
2041,2020-07-26,New Mexico,35,19053,614,265.0,7.0,6777,114
2042,2020-07-27,New Mexico,35,19502,619,449.0,5.0,7226,119
2043,2020-07-28,New Mexico,35,19791,626,289.0,7.0,7515,126
2044,2020-07-29,New Mexico,35,20136,632,345.0,6.0,7860,132
2045,2020-07-30,New Mexico,35,20388,635,252.0,3.0,8112,135
2046,2020-07-31,New Mexico,35,20600,642,212.0,7.0,8324,142
2047,2020-08-01,New Mexico,35,20796,651,196.0,9.0,8520,151
2048,2020-08-02,New Mexico,35,21016,654,220.0,3.0,8740,154
2049,2020-08-03,New Mexico,35,21130,655,114.0,1.0,8854,155
2050,2020-08-04,New Mexico,35,21340,658,210.0,3.0,9064,158
2051,2020-08-05,New Mexico,35,21566,667,226.0,9.0,9290,167
2052,2020-08-06,New Mexico,35,21773,669,207.0,2.0,9497,169
2053,2020-08-07,New Mexico,35,21965,675,192.0,6.0,9689,175
2054,2020-08-08,New Mexico,35,22115,681,150.0,6.0,9839,181
2055,2020-08-09,New Mexico,35,22315,685,200.0,4.0,10039,185
2056,2020-08-10,New Mexico,35,22444,690,129.0,5.0,10168,190
2057,2020-08-11,New Mexico,35,22643,693,199.0,3.0,10367,193
2058,2020-08-12,New Mexico,35,22816,695,173.0,2.0,10540,195
2059,2020-08-13,New Mexico,35,22987,697,171.0,2.0,10711,197
2060,2020-08-14,New Mexico,35,23160,703,173.0,6.0,10884,203
2061,2020-08-15,New Mexico,35,23302,711,142.0,8.0,11026,211
2062,2020-08-16,New Mexico,35,23408,714,106.0,3.0,11132,214
2063,2020-08-17,New Mexico,35,23500,718,92.0,4.0,11224,218
2064,2020-08-18,New Mexico,35,23579,723,79.0,5.0,11303,223
2065,2020-08-19,New Mexico,35,23749,729,170.0,6.0,11473,229
2066,2020-08-20,New Mexico,35,23951,734,202.0,5.0,11675,234
2067,2020-08-21,New Mexico,35,24095,739,144.0,5.0,11819,239
2068,2020-08-22,New Mexico,35,24302,743,207.0,4.0,12026,243
2069,2020-08-23,New Mexico,35,24396,745,94.0,2.0,12120,245
2070,2020-08-24,New Mexico,35,24469,747,73.0,2.0,12193,247
2071,2020-08-25,New Mexico,35,24535,750,66.0,3.0,12259,250
2072,2020-08-26,New Mexico,35,24732,755,197.0,5.0,12456,255
2073,2020-08-27,New Mexico,35,24920,764,188.0,9.0,12644,264
2074,2020-08-28,New Mexico,35,25042,767,122.0,3.0,12766,267
2075,2020-08-29,New Mexico,35,25178,769,136.0,2.0,12902,269
2076,2020-08-30,New Mexico,35,25283,770,105.0,1.0,13007,270
2077,2020-08-31,New Mexico,35,25352,779,69.0,9.0,13076,279
2078,2020-09-01,New Mexico,35,25460,787,108.0,8.0,13184,287
2079,2020-07-01,New York,36,398770,31791,0.0,0.0,0,0
2080,2020-07-02,New York,36,399642,31814,872.0,23.0,872,23
2081,2020-07-03,New York,36,400561,31836,919.0,22.0,1791,45
2082,2020-07-04,New York,36,401286,31860,725.0,24.0,2516,69
2083,2020-07-05,New York,36,401822,31895,536.0,35.0,3052,104
2084,2020-07-06,New York,36,402338,31911,516.0,16.0,3568,120
2085,2020-07-07,New York,36,402928,31934,590.0,23.0,4158,143
2086,2020-07-08,New York,36,403619,31945,691.0,11.0,4849,154
2087,2020-07-09,New York,36,404207,31979,588.0,34.0,5437,188
2088,2020-07-10,New York,36,404997,32004,790.0,25.0,6227,213
2089,2020-07-11,New York,36,405724,32019,727.0,15.0,6954,228
2090,2020-07-12,New York,36,406403,32029,679.0,10.0,7633,238
2091,2020-07-13,New York,36,406962,32075,559.0,46.0,8192,284
2092,2020-07-14,New York,36,407875,32092,913.0,17.0,9105,301
2093,2020-07-15,New York,36,408709,32115,834.0,23.0,9939,324
2094,2020-07-16,New York,36,409476,32133,767.0,18.0,10706,342
2095,2020-07-17,New York,36,410254,32147,778.0,14.0,11484,356
2096,2020-07-18,New York,36,411006,32167,752.0,20.0,12236,376
2097,2020-07-19,New York,36,411515,32187,509.0,20.0,12745,396
2098,2020-07-20,New York,36,412034,32203,519.0,16.0,13264,412
2099,2020-07-21,New York,36,412889,32218,855.0,15.0,14119,427
2100,2020-07-22,New York,36,413595,32228,706.0,10.0,14825,437
2101,2020-07-23,New York,36,414405,32270,810.0,42.0,15635,479
2102,2020-07-24,New York,36,415163,32278,758.0,8.0,16393,487
2103,2020-07-25,New York,36,415911,32295,748.0,17.0,17141,504
2104,2020-07-26,New York,36,416443,32305,532.0,10.0,17673,514
2105,2020-07-27,New York,36,417056,32322,613.0,17.0,18286,531
2106,2020-07-28,New York,36,417591,32333,535.0,11.0,18821,542
2107,2020-07-29,New York,36,418302,32342,711.0,9.0,19532,551
2108,2020-07-30,New York,36,419081,32362,779.0,20.0,20311,571
