,date,state,fips,cases,deaths,never,rarely,sometimes,frequently,always,mask_negative,mask_positive,votesdem,percd,votesrep,percr,electoraldem,electoralrep,pop,blue,red,percent pop affected
2154,2020-06-17,UT,49,15464,149,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.004756986338098546
2155,2020-06-18,UT,49,16015,152,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.004925779678987971
2156,2020-06-19,UT,49,16585,155,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.005100361961171438
2157,2020-06-20,UT,49,17173,155,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.00527951446016599
2158,2020-06-21,UT,49,17567,158,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.005400472865099387
2159,2020-06-22,UT,49,18035,158,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.005543063629605255
2160,2020-06-23,UT,49,18454,163,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0056722484247986055
2161,2020-06-24,UT,49,18915,163,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.005812706421459301
2162,2020-06-25,UT,49,19544,164,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.006004655527524892
2163,2020-06-26,UT,49,20218,166,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.00621061996514448
2164,2020-06-27,UT,49,20735,167,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0063684447856873
2165,2020-06-28,UT,49,21155,167,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.006496410856397694
2166,2020-06-29,UT,49,21818,168,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0066987191205684134
2167,2020-06-30,UT,49,22364,172,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.006866293736974882
2168,2020-07-01,UT,49,22864,173,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0070189389784651385
2169,2020-07-02,UT,49,23466,176,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.007203271056512254
2170,2020-07-03,UT,49,24070,181,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.007388821859042326
2171,2020-07-04,UT,49,24717,181,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.007585950544160482
2172,2020-07-05,UT,49,25005,184,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.007674612750295541
2173,2020-07-06,UT,49,25653,190,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.00787387420325887
2174,2020-07-07,UT,49,26203,194,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.008042667544148294
2175,2020-07-08,UT,49,26921,201,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.008263561356684095
2176,2020-07-09,UT,49,27632,205,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.008481408358012504
2177,2020-07-10,UT,49,28452,207,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.00873185623925999
2178,2020-07-11,UT,49,29071,212,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.008921977258601149
2179,2020-07-12,UT,49,29552,215,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.009069442921038841
2180,2020-07-13,UT,49,30282,216,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.009292164820299076
2181,2020-07-14,UT,49,30774,226,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.00944511474291007
2182,2020-07-15,UT,49,31228,233,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.009585572739570765
2183,2020-07-16,UT,49,31908,234,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.009793060582794048
2184,2020-07-17,UT,49,32572,238,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.009996587571447722
2185,2020-07-18,UT,49,33430,243,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01025952737864551
2186,2020-07-19,UT,49,34117,243,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.010468843308593226
2187,2020-07-20,UT,49,34526,249,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.010595285973699926
2188,2020-07-21,UT,49,35089,255,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.010768649531400436
2189,2020-07-22,UT,49,35677,262,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.010949934798240161
2190,2020-07-23,UT,49,36178,271,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01110532216981707
2191,2020-07-24,UT,49,37063,277,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01137679304839555
2192,2020-07-25,UT,49,37623,278,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.011547719157130147
2193,2020-07-26,UT,49,37973,278,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01165435754938881
2194,2020-07-27,UT,49,38439,285,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.011798471719498374
2195,2020-07-28,UT,49,38877,290,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.011933445455985766
2196,2020-07-29,UT,49,39339,297,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.012076340901612373
2197,2020-07-30,UT,49,39714,303,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.012192424408613945
2198,2020-07-31,UT,49,40258,308,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.012359694343899675
2199,2020-08-01,UT,49,40754,312,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.012512034904269193
2200,2020-08-02,UT,49,41175,313,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.012640610337221064
2201,2020-08-03,UT,49,41571,317,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.012762482785516678
2202,2020-08-04,UT,49,42018,324,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0129008080143322
2203,2020-08-05,UT,49,42478,330,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01304278941659659
2204,2020-08-06,UT,49,43032,332,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.013212192119727493
2205,2020-08-07,UT,49,43530,337,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.013365446723459228
2206,2020-08-08,UT,49,43821,336,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.013453804248473547
2207,2020-08-09,UT,49,44130,337,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.013548255395902648
2208,2020-08-10,UT,49,44487,346,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.013659768686093135
2209,2020-08-11,UT,49,44836,350,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.013767321121714015
2210,2020-08-12,UT,49,45181,355,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.013873959513972677
2211,2020-08-13,UT,49,45537,358,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.013983340036317989
2212,2020-08-14,UT,49,46048,362,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.014140250813498593
2213,2020-08-15,UT,49,46413,364,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.014252068784809818
2214,2020-08-16,UT,49,46652,364,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.014324887572666447
2215,2020-08-17,UT,49,46936,366,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01441202637319781
2216,2020-08-18,UT,49,47285,372,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.014520188171060168
2217,2020-08-19,UT,49,47647,379,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.014632615504612872
2218,2020-08-20,UT,49,48103,384,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.014773073501273567
2219,2020-08-21,UT,49,48616,385,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01492967959733343
2220,2020-08-22,UT,49,48950,387,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.015032052453901747
2221,2020-08-23,UT,49,49125,387,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.015085371650031078
2222,2020-08-24,UT,49,49451,391,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.015185916419874958
2223,2020-08-25,UT,49,49870,398,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.015315710577309788
2224,2020-08-26,UT,49,50298,404,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.015447942183710529
2225,2020-08-27,UT,49,50668,404,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01556067419838397
2226,2020-08-28,UT,49,51071,408,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.015684679414524758
2227,2020-08-29,UT,49,51486,408,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.015811122079631458
2228,2020-08-30,UT,49,51854,408,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.015923244732063423
2229,2020-08-31,UT,49,52166,409,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01601860992285474
2230,2020-09-01,UT,49,52505,410,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.016122201503906013
2231,2020-09-02,UT,49,52950,414,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.016259003327117837
2232,2020-09-03,UT,49,53412,416,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01640037536714075
2233,2020-09-04,UT,49,53940,420,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.016562465723373918
2234,2020-09-05,UT,49,54364,421,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.016691955199688007
2235,2020-09-06,UT,49,54660,423,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01678275017366824
2236,2020-09-07,UT,49,55052,424,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01690248985411868
2237,2020-09-08,UT,49,55424,426,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01701644059327508
2238,2020-09-09,UT,49,55730,428,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0171102823784627
2239,2020-09-10,UT,49,56182,431,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.017248912288398963
2240,2020-09-11,UT,49,56789,433,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.017434463090929032
2241,2020-09-12,UT,49,57276,434,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.017583147477849684
2242,2020-09-13,UT,49,57892,434,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01777083104822493
2243,2020-09-14,UT,49,58451,436,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.017941757156959528
2244,2020-09-15,UT,49,59017,436,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01811420667129782
2245,2020-09-16,UT,49,59770,437,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01834393623633505
2246,2020-09-17,UT,49,60662,437,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.01861571179603427
2247,2020-09-18,UT,49,61786,437,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.018958173375744944
2248,2020-09-19,UT,49,62893,440,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.019296369419765275
2249,2020-09-20,UT,49,63774,440,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.019564793487136363
2250,2020-09-21,UT,49,64404,441,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.019757047274322693
2251,2020-09-22,UT,49,65058,443,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0199569180895275
2252,2020-09-23,UT,49,65948,444,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.02022838896810598
2253,2020-09-24,UT,49,67167,444,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.020599795254286863
2254,2020-09-25,UT,49,68537,448,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0210184271141823
2255,2020-09-26,UT,49,69556,448,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.02132889717621537
2256,2020-09-27,UT,49,70616,453,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.021653382569802444
2257,2020-09-28,UT,49,71442,453,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.021905049175532886
2258,2020-09-29,UT,49,72136,457,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.022117716597808732
2259,2020-09-30,UT,49,73053,460,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.022398023228888644
2260,2020-10-01,UT,49,74099,460,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.022716719681181677
2261,2020-10-02,UT,49,75175,474,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.023048822102787223
2262,2020-10-03,UT,49,76231,476,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.02337117472852912
2263,2020-10-04,UT,49,77618,478,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.02379437680523564
2264,2020-10-05,UT,49,78733,483,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.024135619660463358
2265,2020-10-06,UT,49,79449,489,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.024355599429636943
2266,2020-10-07,UT,49,80522,499,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.024685569083397318
2267,2020-10-08,UT,49,81975,504,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.02512979415743483
2268,2020-10-09,UT,49,83307,508,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.02553684813474218
2269,2020-10-10,UT,49,84697,512,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.025961573617052393
2270,2020-10-11,UT,49,85844,518,0.09306896551724138,0.09696551724137932,0.11827586206896548,0.27186206896551723,0.4197586206896553,0.19003448275862067,0.6916206896551723,310676,27.46,515231,45.54,0,6,3282120,0,1,0.0263128709492645
