,state,never,rarely,sometimes,frequently,always,mask_negative,mask_positive,votesdem,percd,votesrep,percr,electoraldem,electoralrep,pop,blue,red,date,fips,cases,deaths,percent pop affected
4284,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-04,22,169719,5577,0.037737181336352954
4285,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-05,22,169937,5586,0.03778604919507963
4286,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-06,22,170469,5592,0.03790186817303097
4287,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-07,22,172625,5604,0.03836858851540737
4288,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-08,22,173149,5609,0.0384824700011625
4289,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-09,22,173406,5635,0.03854339336688783
4290,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-10,22,173406,5635,0.03854339336688783
4291,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-11,22,174587,5655,0.03880194093662678
4292,LA,0.08232812499999997,0.07245312500000001,0.11440625,0.2071562500000001,0.52365625,0.15478125,0.7308125000000002,780154,38.45,1178638,58.09,0,8,4645180,0,1,2020-10-12,22,174647,5669,0.03881787142801786
4293,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-01,25,1,0,1.4333629561677609e-07
4294,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-02,25,1,0,1.4333629561677609e-07
4295,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-03,25,1,0,1.4333629561677609e-07
4296,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-04,25,1,0,1.4333629561677609e-07
4297,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-05,25,1,0,1.4333629561677609e-07
4298,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-06,25,1,0,1.4333629561677609e-07
4299,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-07,25,1,0,1.4333629561677609e-07
4300,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-08,25,1,0,1.4333629561677609e-07
4301,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-09,25,1,0,1.4333629561677609e-07
4302,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-10,25,1,0,1.4333629561677609e-07
4303,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-11,25,1,0,1.4333629561677609e-07
4304,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-12,25,1,0,1.4333629561677609e-07
4305,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-13,25,1,0,1.4333629561677609e-07
4306,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-14,25,1,0,1.4333629561677609e-07
4307,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-15,25,1,0,1.4333629561677609e-07
4308,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-16,25,1,0,1.4333629561677609e-07
4309,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-17,25,1,0,1.4333629561677609e-07
4310,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-18,25,1,0,1.4333629561677609e-07
4311,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-19,25,1,0,1.4333629561677609e-07
4312,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-20,25,1,0,1.4333629561677609e-07
4313,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-21,25,1,0,1.4333629561677609e-07
4314,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-22,25,1,0,1.4333629561677609e-07
4315,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-23,25,1,0,1.4333629561677609e-07
4316,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-24,25,1,0,1.4333629561677609e-07
4317,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-25,25,1,0,1.4333629561677609e-07
4318,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-26,25,1,0,1.4333629561677609e-07
4319,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-27,25,1,0,1.4333629561677609e-07
4320,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-28,25,1,0,1.4333629561677609e-07
4321,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-02-29,25,1,0,1.4333629561677609e-07
4322,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-01,25,1,0,1.4333629561677609e-07
4323,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-02,25,2,0,2.8667259123355217e-07
4324,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-03,25,2,0,2.8667259123355217e-07
4325,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-04,25,2,0,2.8667259123355217e-07
4326,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-05,25,3,0,4.3000888685032823e-07
4327,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-06,25,8,0,1.1466903649342087e-06
4328,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-07,25,13,0,1.863371843018089e-06
4329,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-08,25,28,0,4.01341627726973e-06
4330,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-09,25,41,0,5.8767881202878196e-06
4331,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-10,25,92,0,1.31869391967434e-05
4332,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-11,25,95,0,1.3616948083593727e-05
4333,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-12,25,108,0,1.5480319926611818e-05
4334,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-13,25,123,0,1.7630364360863457e-05
4335,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-14,25,138,0,1.97804087951151e-05
4336,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-15,25,164,0,2.3507152481151278e-05
4337,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-16,25,197,0,2.823725023650489e-05
4338,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-17,25,218,0,3.124731244445718e-05
4339,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-18,25,256,0,3.669409167789468e-05
4340,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-19,25,328,0,4.7014304962302557e-05
4341,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-20,25,413,1,5.93412263853453e-05
4342,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-21,25,525,2,7.553822779004099e-05
4343,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-22,25,646,5,9.331192844652123e-05
4344,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-23,25,777,9,0.000112662328354786
4345,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-24,25,1159,11,0.000167703465871628
4346,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-25,25,1838,15,0.00026560215577788607
4347,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-26,25,2417,25,0.0003500272338961672
4348,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-27,25,3240,35,0.00046942636814494167
4349,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-28,25,4257,44,0.0006164894074477539
4350,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-29,25,4955,48,0.0007171114869707308
4351,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-30,25,5752,56,0.0008324972049422355
4352,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-03-31,25,6620,89,0.0009616432072929507
4353,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-01,25,7738,122,0.00112662328354786
4354,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-02,25,8966,154,0.001307227016024998
4355,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-03,25,10402,192,0.0015185047157641259
4356,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-04,25,11736,216,0.0017131554052117078
4357,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-05,25,12500,231,0.0018248143794971762
4358,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-06,25,13837,260,0.0020206117593096922
4359,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-07,25,15202,356,0.0022300260872058024
4360,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-08,25,16790,433,0.0024686810194077344
4361,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-09,25,18941,503,0.002787030931972594
4362,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-10,25,20974,599,0.0030921939053407104
4363,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-11,25,22860,686,0.0033749964165926097
4364,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-12,25,25475,756,0.0037598543703236532
4365,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-13,25,26867,844,0.003971992087836482
4366,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-14,25,28163,957,0.004173952928360519
4367,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-15,25,29918,1108,0.004447151907806095
4368,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-16,25,32181,1245,0.004791159017286357
4369,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-17,25,34402,1404,0.0051322994008542846
4370,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-18,25,36372,1560,0.0054370323653355505
4371,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-19,25,38077,1706,0.005702347848522203
4372,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-20,25,39643,1809,0.0059415761259066025
4373,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-21,25,41199,1961,0.006186394518820056
4374,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-22,25,42944,2182,0.006468193676002637
4375,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-23,25,46023,2360,0.006935039990826477
4376,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-24,25,50969,2556,0.007672075222887939
4377,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-25,25,53348,2730,0.008038012785597569
4378,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-26,25,54938,2899,0.008290141329587478
4379,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-27,25,56462,3003,0.00852349281885159
4380,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-28,25,58302,3153,0.008808732047128974
4381,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-29,25,60265,3405,0.009126221941920133
4382,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-04-30,25,62205,3562,0.009426798153828513
4383,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-01,25,64311,3716,0.009750738181922427
4384,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-02,25,66263,3846,0.010049164349396554
4385,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-03,25,68087,4004,0.010333256887309005
4386,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-04,25,69087,4090,0.010488920104348824
4387,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-05,25,70271,4212,0.010676117306424333
4388,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-06,25,72025,4420,0.010957343118424447
4389,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-07,25,73721,4552,0.011219361866811915
4390,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-08,25,75333,4702,0.011471920419688673
4391,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-09,25,76743,4840,0.011693805005303443
4392,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-10,25,77793,4979,0.01186423186079179
4393,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-11,25,78462,5108,0.011978614224693977
4394,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-12,25,79332,5141,0.012108046899635926
4395,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-13,25,80497,5315,0.012299974199466789
4396,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-14,25,82182,5482,0.012565433018949058
4397,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-15,25,83421,5592,0.012758793681736089
4398,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-16,25,84933,5705,0.01299171516211335
4399,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-17,25,86010,5797,0.013159275291689362
4400,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-18,25,87052,5862,0.013317948570937132
4401,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-19,25,87925,5938,0.013453974715477454
4402,MA,0.0195,0.011785714285714288,0.04014285714285715,0.13114285714285714,0.7972857142857144,0.031285714285714285,0.9284285714285714,1995196,60.01,1090893,32.81,11,0,6976600,1,0,2020-05-20,25,88970,6066,0.013622108190235932
